id,frontalArea(m^2)
00198,1.866749968822903
00199,2.0493952336482435
00201,1.7141731285937267
00202,1.2967811703917922
00203,2.636146685783315
00204,2.4809588089646946
00205,2.943053436769515
00207,1.9471887938947137
00208,2.0298129638397566
00211,2.2682548243015304
00213,1.6554740854620276
00214,1.663308755705163
00215,1.7449417916816572
00216,2.7766207796370166
00218,1.6293295821928395
00219,1.4761688247816138
00221,3.2251697981155054
00222,1.8218409311157973
00223,2.872296506464021
00225,1.559171850813891
00227,1.5954080065216376
00228,1.5231531125799374
00229,1.4498234299866588
00231,2.724710095493776
00232,1.8035106937922751
00234,2.3481252745253425
00235,2.177592716760668
00236,2.27789696028086
00237,2.3986115756927644
00238,1.9662236562538626
00239,1.443249859562601
00242,1.60746316619348
00243,2.9825990062187233
00244,2.1541037269644465
00245,1.604994811985695
00246,1.4941786385742575
00248,2.973917557936533
00250,2.742090436681423
00252,1.8318079603734057
00256,3.0018451848414065
00257,2.0222054423029214
00259,1.9431172795400358
00260,2.3252461581569475
00262,1.9571166990456887
00265,2.066348461119496
00267,2.6708890870468385
00269,2.6161575552134355
00272,1.938351333513854
00274,1.6318705758894216
00275,2.0205953827994327
00279,1.4394386538354806
00280,2.9759016653763846
00281,2.288676585615529
00282,1.9935532090674148
00283,3.1069651614340437
00284,1.427227346164669
00285,2.369026526727206
00291,2.666750461768258
00293,2.986799716710324
00296,1.62345142708905
00297,1.9753072106022498
00298,1.7228555351281423
00299,1.7066357022179586
00300,1.5241048021074124
00301,1.397921924822766
00302,1.6406550420145583
00303,2.1532216582212964
00304,2.0429153902015176
00305,1.995156048033572
00307,1.7693308258001401
00309,2.1480020183799504
00311,1.4387703560277907
00313,2.9572029194136604
00314,2.398263412822896
00320,1.7958036135309008
00321,2.0766452038244054
00324,1.449612740794727
00325,1.8090718093987377
00326,1.8837641080069312
00328,2.450626481983413
00329,2.431130363674226
00330,1.6194055220058072
00331,1.814379582595073
00332,1.564110561088871
00334,2.479634807648202
00337,1.6667033014848271
00341,2.5601586036884165
00342,1.3511048223831854
00343,1.9264982244665336
00345,1.4341081990883677
00347,2.376905142979808
00349,2.282413995346871
00352,1.582380800980639
00354,1.7594430799556249
00356,1.4518033077464432
00357,1.7149580144780137
00358,2.772754523133768
00359,2.1998180978132575
00361,2.785996604724467
00362,1.5760406101873352
00363,2.2078606938726892
00364,1.8862798399550076
00367,2.3275280525517283
00370,1.9662244536260784
00371,1.2992993644658415
00372,1.5986347716478702
00373,1.818300195313566
00375,1.6837769410865437
00376,2.0407440857411614
00377,1.6624342153235947
00378,2.1506013808178146
00379,2.0217665029819862
00382,2.5371875739502836
00383,2.2163775032936055
00384,2.3045549383641686
00386,1.439195857191473
00388,1.8015574145044293
00389,1.90767404308219
00391,2.062367710360913
00392,1.7258775161323325
00393,1.80477579348247
00395,2.4565494616005754
00397,1.4315398084420163
00399,2.1056946198851287
00400,2.349727829890991
00406,1.499704003842943
00409,2.5787360169913724
00410,1.724460319006614
00412,1.9895535313644317
00413,2.013896110092431
00414,2.5543320708440427
00416,1.9854088605153846
00417,2.017400581046509
00418,1.9914562090428896
00420,2.3720858806964555
00421,2.8544172087482105
00422,2.415240417063237
00423,1.611767588567517
00424,1.3327295918432485
00425,2.406946289117312
00426,2.122039705660307
00427,2.371861037479115
00428,2.5275261411032326
00429,2.2347011365740728
00431,2.026741012529549
00432,2.7757578285337035
00434,1.3968628789134716
00435,1.5511292071084044
00436,2.2177908898149137
00437,2.7273504154043238
00438,1.8792092456105014
00439,1.781954689185264
00440,1.5341899360902396
00442,2.106631254954791
00444,1.5086343561358786
00445,1.4016495960726023
00446,2.697709913325143
00447,2.1050625259643008
00449,1.6511485991830916
00450,1.7201377340353665
00451,2.769159736910508
00452,1.6563290011483471
00453,1.69690772504569
00454,1.7448886905698364
00457,1.6921997292291584
00458,1.5480009270783086
00463,2.3905638493574544
00464,3.026045601227349
00466,2.7667629763156736
00467,2.1219025907299094
00468,1.791301482851913
00469,2.581906291979355
00470,3.207228473120247
00471,2.5183253741011815
00472,1.2979464832323553
00473,2.447464435143146
00475,2.3609322159085346
00476,2.5737821711695386
00477,2.001472327417593
00479,1.8922587700006597
00480,2.3450363737688553
00485,2.786626299580106
00486,2.2870159744318803
00491,1.663933668821721
00496,1.890839357155974
00497,1.9365815691553874
00498,2.0840599510947264
00499,1.9148149857042398
00500,1.8963534296859887
00503,2.0359054299616455
00505,2.861186858936226
00506,1.3556710532548186
00507,1.48911661331405
00508,1.6944266915041248
00509,2.455141722350699
00510,2.0085561654311426
00512,2.7936916145042963
00513,1.7734312675807122
00514,2.4812290941463986
00515,1.9672899100261259
00517,1.5231474965079013
00520,2.0037864156297043
00523,1.5841431124169454
00524,2.5061557277897077
00525,1.7940199765679714
00527,1.7127297023801296
00529,1.5101518664571818
00532,1.6975717875999308
00534,1.7524565462026136
00535,1.5437645003585394
00536,2.040321202728059
00537,1.8071219392909437
00538,1.495170057459522
00539,1.7690277299500667
00540,1.9809649998977212
00541,1.67836613219918
00543,1.5983635281565625
00544,1.7233270882265492
00545,1.616649682924701
00547,2.11185849876374
00549,1.6406251458381844
00550,1.7929042375110442
00551,1.9799644326457662
00552,2.7409339722511454
00554,1.5996416345902327
00556,1.6379085357225633
00557,1.7830085358135135
00558,2.06500427603892
00560,1.8240826066895233
00561,2.150329700989674
00562,1.750557978581118
00563,2.6999537080235454
00564,1.6874574175931394
00565,2.0539819669389074
00567,2.302724686245644
00568,1.5827892480537897
00569,2.0970373304228955
00570,1.4974827511375088
00571,2.0047221395196275
00573,2.5523387272636366
00574,1.9269756391627637
00575,1.895797214021831
00577,1.504318450350684
00578,2.676242227576891
00579,2.4963508372924212
00580,1.602605011751618
00582,2.603876269739676
00583,1.9322560455700593
00585,1.6268672480321547
00588,2.8503631129954954
00589,2.3268167123169845
00590,2.098238264692497
00592,1.8743555119059336
00593,3.150619269272564
00595,1.6135808904665994
00596,1.6826394354786063
00597,1.4835050883099477
00599,1.64511332254646
00602,1.7926087437311373
00603,1.4055658377798517
00604,2.0570039367431137
00607,2.04087198938173
00608,1.9903342083762299
00609,1.6924606869696697
00610,1.7895165102441069
00612,2.4419743048716778
00613,1.8554552576726653
00614,1.5567873281748663
00617,1.9324133202861857
00620,1.7685732381570956
00621,1.593916881169449
00622,2.6887670646015005
00623,1.7382838873904254
00624,1.3800741960515381
00625,1.6159426237936827
00630,1.7032379377969833
00633,2.318256412319942
00634,2.5523340890929243
00636,1.6050645576822251
00637,2.6232522612231004
00641,1.5023425103704129
00648,2.226329290398564
00651,2.175981258424511
00654,2.114977404741373
00655,2.280594612070752
00656,1.9101729445367444
00657,1.4447804230336079
00658,1.989064482835044
00659,2.255036831546328
00660,1.8210377107864877
00661,1.3612168010909322
00663,2.1836712216383876
00664,1.7968838125408426
00665,1.7950352153265718
00667,2.1225535979546284
00668,1.4597109190967086
00669,1.8414398432889076
00670,2.2943346866771273
00673,2.6759161851882074
00678,2.331242929476846
00679,2.7599569414107514
00680,1.8096640432732487
00681,1.8649915108043214
00682,2.089249374128244
00683,1.6664615693883065
00684,2.504550276045055
00685,2.4060631719000503
00686,1.5863208478470425
00689,1.7155276834059703
00690,2.4268488772068775
00691,1.7226675375263574
00694,1.5195391787534844
00696,1.4096357804330735
00699,2.3245553431948016
00700,1.5262181626631142
00701,1.6071896148874727
00704,2.109492352714225
00705,2.517229038152936
00706,2.249542740874237
00707,1.590745840478229
00708,1.5930599471430251
00710,1.8331805302729476
00711,2.1222029944714125
00713,2.8630905998408056
00714,1.9352660232947552
00715,2.1172129278352867
00719,1.4054953413665225
00720,1.4536542536520896
00721,1.8244773196581627
00723,2.317435864803493
00724,1.6969065155605119
00725,1.5625835735201663
00730,1.742581627365436
00731,1.4493022194703344
00732,2.437553284975152
00734,1.7606327513008704
00735,1.5050790961375502
00736,2.215892671238486
00738,1.41204750268386
00741,1.493554454077886
00742,1.8704237109844974
00744,2.911847663454642
00745,2.0062815604993935
00746,2.2998708371148795
00749,1.71704626967779
00750,2.1894285311401553
00751,1.4368272479639932
00753,1.4967463979355227
00754,1.7073370337809184
00756,1.6436697359572816
00757,3.1558917230631196
00758,2.1823933642455686
00760,2.3989914772202168
00762,1.7732324370999923
00763,1.7548848232672227
00765,1.6562434410165172
00766,3.069842478356482
00767,1.651431968130617
00768,2.060337085471628
00769,2.1796222492191815
00771,2.1371885572115024
00772,2.218691693262202
00773,2.1721174511324994
00774,2.08401848329886
00775,1.6369557169764262
00776,1.4001942484204102
00777,2.1807515662211365
00778,1.424353146461675
00780,1.5971513143519032
00782,2.869645191879362
00783,2.6264489616742375
00784,1.560477266448764
00785,1.5713937821562727
00787,2.1364172725425687
00788,2.3029245315751234
00789,1.6958740751519399
00790,2.254217707096211
00792,1.8018231556434625
00793,1.9711907378548315
00794,1.4628543354882593
00795,1.5654533134682884
00797,1.3998571892679534
00801,2.0128142110590903
00802,1.6654662346279363
00803,2.1020263064459637
00804,1.7446688463572408
00805,1.4636749473212907
00807,2.5403971804563263
00808,1.749138663885255
00810,2.5797975458071574
00812,1.9772111926307483
00814,1.6675208134653952
00815,1.6517987865137544
00816,2.2407601950183746
00817,1.3606246321402933
00819,1.5251028189092037
00820,2.1733062855408187
00821,1.3815547072115162
00822,2.6524756411357404
00823,2.773322011791116
00824,2.1901434580211814
00826,1.7385406952652742
00827,1.90978183721663
00829,2.028523110316265
00831,2.0302592801179378
00833,2.5531196202363895
00834,2.238970399684108
00836,1.5570028798725268
00837,2.2291133905719955
00839,2.8861858215779317
00840,1.7181486988159878
00841,1.5312738580415728
00842,1.9965718922061386
00843,2.924723693829095
00844,2.633214434718133
00845,2.046233617416556
00847,1.5738477115309701
00849,1.5523388587615898
00850,1.9622726998624516
00851,1.8351379858515753
00852,2.7501326465330056
00853,2.237111106525638
00854,2.2634101644741427
00855,1.456087166920943
00856,2.1534469227733406
00859,1.3995688647502238
00860,2.033998879638225
00863,2.580198540318214
00864,2.4553103016432063
00866,1.5085526163680643
00867,2.4927884493304613
00868,1.9325174146182444
00869,1.7200381950634922
00870,1.5041765835055905
00873,1.6703811287991523
00874,1.7829588626641857
00876,1.5546723810986207
00879,1.6426902022073504
00880,2.3470847317052037
00881,1.4717651893856494
00883,1.5204093700338952
00884,1.9105806995410266
00885,2.404976329517507
00887,2.689523473408065
00888,1.6808317320145758
00889,1.767803119288891
00890,1.909091135894343
00892,1.5317534079021122
00893,3.1008325085633097
00894,2.050345384268127
00895,2.1285538191084807
00896,2.8811399710723995
00897,2.3288967198185184
00898,2.2034444584903823
00900,2.0115894309494236
00903,2.9059760267721426
00904,1.485309900888627
00907,1.4634018961427182
00908,1.8987593268095402
00911,2.0387679308717344
00912,1.2823245252140845
00913,2.080110589281565
00914,2.222881012820592
00916,2.004229608069002
00917,1.3238452918023296
00918,3.1076586542260434
00919,2.5312338126592384
00920,1.614598664150207
00921,2.867171905701617
00922,1.354862648718069
00924,2.72873975234407
00925,2.1247255275398644
00927,1.9714628560838052
00931,2.900109191402301
00933,2.022539019475714
00934,1.9415771374887665
00935,1.6614013981026687
00936,1.6317892723133292
00938,2.99129037130255
00939,2.95565358107521
00941,2.2108948196128577
00943,1.6024024921715398
00945,2.3465591571534805
00946,1.975256804455051
00947,1.8333687434066015
00948,2.089626899082341
00953,1.5164592128744894
00954,2.8767453897396016
00956,1.454360779773234
00959,1.407029715855042
00962,2.0405991604136764
00963,1.3203692164944754
00964,1.665185864210537
00967,2.7498205533688838
00968,2.1989321818303718
00969,1.7635844647455814
00971,1.5614197273578823
00973,2.275428848255158
00978,1.9756450351638453
00979,1.6599695471354092
00980,1.9492924612118698
00981,2.6146665100074413
00983,1.715094915342304
00984,2.5136567565386425
00986,1.7933072083394652
00987,1.631973511257799
00988,1.4551876227846172
00989,2.4973141343328944
00990,1.5688331892776575
00991,1.77275180925726
00992,2.114376031730884
00993,2.2193147334441146
00996,1.912824175176575
00997,2.492189681096803
00998,1.860807539529503
00999,2.4834377313981584
01010,1.5526034786973946
01012,1.7830499045324204
01013,2.528507926542184
01014,2.860948370074999
01016,1.9940309371324083
01017,3.2492580920229845
01018,1.4781896530202663
01019,2.355003482265658
01020,2.823831939822314
01021,1.6527125184959097
01024,1.6302254951804713
01025,2.015993580717005
01028,1.467090479991637
01029,2.4011484804928993
01030,2.3967138129407983
01031,2.409944374384902
01035,1.5501451444682397
01036,2.0204598372326683
01037,2.457786958887833
01038,1.7573519971502223
01039,2.7402168590332097
01040,1.9366263746848473
01041,1.5073958116055088
01043,2.019469693634211
01044,2.890972647989763
01045,1.7463718544568152
01046,2.663157947985927
01048,1.72521923478757
01049,1.8620198717575802
01051,2.324427370152411
01053,2.0123100885243366
01054,1.6492817558470614
01056,1.6864486462040842
01058,2.4859527208029317
01059,2.6779127441246615
01061,2.4404360571168566
01064,1.6473488464391788
01066,2.0043999992120787
01068,1.9773161304463829
01069,2.0397404442076237
01070,1.6693072977337704
01071,2.3748656276305806
01073,1.3054060976922568
01074,2.970674530122072
01075,1.8272544917013303
01076,1.9841942578754943
01077,2.182239177204847
01079,1.8359271854672559
01081,1.511709712767503
01082,1.830798299921662
01083,1.6784453588726302
01084,2.9043724147970646
01085,1.8860791865633662
01086,2.0887535368985835
01088,2.5262816687172456
01089,2.2411047898854917
01091,1.8010261289532115
01093,2.235585263275193
01094,2.976485631942597
01095,1.6490613950232054
01096,2.7105539374973144
01098,2.2186786795368545
01099,1.7632447581605408
01101,2.174846184007932
01102,1.9699222347159084
01105,1.6004200706418141
01109,1.4444500737643842
01111,2.9333927962725195
01114,1.91668565022972
01116,2.3596906461452964
01118,1.4545674521217418
01120,1.8714891872465436
01121,1.8121298970802935
01122,1.3536397371460922
01124,1.486062796691675
01125,1.5092097449117527
01126,1.7993538010905692
01128,1.7758308112068588
01129,1.9767945880187514
01130,2.178899247928479
01131,2.8727591594416415
01134,1.507568283017405
01136,1.658535257345436
01137,2.1538304181156893
01139,3.2005962147413514
01142,1.756918519381204
01143,1.6552215818931124
01144,2.774972447800322
01145,2.488654328620994
01146,1.71920373231767
01147,2.048642182050823
01148,2.2973074852711752
01150,1.7733982949682736
01151,1.7042833244872877
01153,1.5769661601133134
01155,2.602123220305288
01156,1.9241248265557322
01159,1.7794781446064327
01161,1.468015051441087
01163,1.9376276327246633
01164,2.8224141625069623
01166,1.5073484721141597
01167,2.919084178679999
01168,1.5911265079648573
01169,1.4759832516474862
01171,1.5529800491273222
01172,2.102483182272696
01173,1.493351807810667
01174,2.73066419755176
01179,1.5840015741168154
01180,1.3969837926919044
01182,2.1029778374635253
01183,2.053699625653752
01184,2.248774505749561
01185,2.1863868392483155
01186,1.7938468336884092
01190,2.0760108004603812
01191,1.9524561497623922
01192,1.9680960075066818
01193,1.642089944569798
01194,2.0316011548971655
01197,2.7224562529706007
01198,2.5655344319174
01199,2.5034768202302673
01200,1.478417962721447
01201,1.4915070615044483
01202,2.0448616826712613
01203,1.752239428398464
01204,1.6990823881902661
01205,1.5666543617666921
01206,1.8858664911175913
01207,1.3931324661541802
01212,1.810107859090111
01213,1.5151117673095458
01215,1.987956950033678
01217,1.7962652707656157
01218,1.56671008226216
01221,1.8885230886098767
01223,2.0166045504789074
01224,1.9306274759361313
01225,1.6175468174959433
01226,1.5559096697840225
01227,1.461091300179844
01231,1.8447879990640013
01232,1.566971894058034
01233,1.5916547215662666
01234,1.8731666109457443
01235,1.593524189603303
01236,2.1714140165849853
01237,1.4822325827347216
01238,2.2177653585881276
01243,1.4483220498002165
01244,1.8915156161833895
01245,2.0377609191857102
01246,1.505989341195552
01247,2.1002506975258877
01248,1.5384986215975662
01249,2.365337703251369
01250,1.8815187203101873
01251,2.3233963481301956
01252,2.6803902743211507
01253,1.5431916186340668
01257,2.310518079239209
01258,1.85248428097278
01260,2.04633112354039
01261,1.6164559785987118
01262,1.8403456981402762
01263,1.5150176848905643
01265,1.6863892016873128
01266,2.365300309064333
01267,2.5056056508794593
01268,1.3970325344059142
01269,2.286746942870298
01271,1.7959384979559367
01273,1.7238930633042249
01275,2.315220465158096
01277,1.772930086762701
01278,1.554576173151518
01279,1.9040498680004883
01280,1.7174809574030578
01286,1.61064791220163
01287,1.8037567829751278
01290,2.9039328983122146
01291,2.1245720388388194
01294,1.7327462547051244
01295,1.4730054199844849
01297,1.4456957681414657
01298,1.8082421256383807
01301,2.170694337624555
01302,1.9145928355281672
01304,1.4906078938039966
01305,2.7215599545957003
01306,1.4129154065622462
01308,1.612816192713774
01309,1.6911776867845318
01312,1.867312555407342
01313,2.7100697913965512
01314,1.8499432665840323
01316,2.248461319504212
01317,1.7328800615668647
01318,1.6480918059244338
01321,2.8015382672497133
01322,2.101530303131898
01323,2.80621654264856
01324,1.815114038751399
01326,1.987246555587936
01327,1.694255721122519
01329,2.008769119919097
01330,1.5466619198539306
01332,3.0584801019111523
01333,1.6291944927422934
01334,1.430553676821712
01336,1.6306341384295022
01337,1.8281289023895597
01339,1.4785138318478912
01340,1.510482779529438
01343,2.116133957905326
01345,2.5605893964632793
01346,1.443151570684532
01347,2.019763667164949
01348,1.8062686952815834
01349,2.1772408349446732
01350,2.514423620229815
01351,1.6174307292153822
01354,1.8732601977266032
01355,2.3503350881864615
01356,1.7730897271064525
01357,2.6349626835952202
01358,2.0831878250484666
01360,1.6036935356845847
01362,1.793487382439743
01367,2.8233809855053105
01368,2.111817317479118
01369,1.7273705844685125
01371,1.6776277226510545
01372,1.7605635807910804
01373,2.426675132750951
01375,2.7924319886025577
01376,2.5721865593135185
01382,2.2190858431402756
01383,1.6349552900582853
01384,1.9285784862901079
01385,2.2850513880307464
01386,2.076178558024082
01388,2.344042969663397
01392,1.7825236283317099
01394,2.772296555740742
01396,2.0477145797940834
01399,1.6805698794795172
01401,2.058989864013468
01402,2.095974948435023
01404,3.0828201755383895
01405,1.4752495474766072
01408,1.8593941591544578
01409,1.680544969894263
01410,1.8031760294070849
01412,1.8683785986354606
01415,2.923882093579961
01418,2.2639158724942017
01419,1.8680266489722623
01420,1.488061103759209
01421,1.8501237928087282
01423,1.7046649537599576
01425,2.0281392150938853
01426,2.4488396143090436
01428,1.9057257834743468
01429,1.5643527215258832
01432,2.184146511809025
01433,1.9557873198914237
01434,3.109073514354141
01436,1.825304150042427
01438,1.8497733290424936
01439,2.3190720687507906
01440,2.4524278847142478
01441,1.7403544621013791
01444,2.4711653254166737
01446,1.7034737625217558
01447,1.3308210406308212
01448,2.0170111565350397
01449,2.1529848900090087
01450,1.7635586295712444
01452,1.474808298983797
01454,2.392641691658714
01455,1.5026651691432589
01459,1.8679098931450915
01460,1.5433128635900288
01461,2.0833467382460022
01462,1.9248124438067498
01463,2.7682563918979772
01465,1.6702426879127474
01466,1.7823235921081775
01467,2.423926738896722
01469,1.3807776070882158
01470,1.7338470338394962
01471,1.332882563587845
01474,2.1168372570000167
01477,2.14780384577613
01480,1.6568230241789732
01481,1.4230184015627227
01482,1.6081287566874372
01483,2.8969049083591383
01484,1.4423077243500217
01485,1.8490630083866513
01486,1.9810265833299847
01487,2.4035109235088683
01488,2.156938563039036
01492,1.497851179326551
01494,2.2715558059714223
01496,1.9015041182768944
01498,1.619798355496117
01499,2.411970134016603
01500,2.9070801117894054
01501,1.7655091331532393
01502,2.1440133403482418
01504,1.6634853764742392
01505,1.794640579267154
01508,1.593935171828814
01509,1.7803827021934988
01510,2.9738607509990485
01511,2.2541629164097374
01512,1.9413760558292272
01513,1.831535451288667
01514,2.045851382143651
01515,1.9395820368888848
01516,2.0182237116715016
01517,2.334195434232417
01518,2.202528812633324
01519,2.297592167079128
01521,1.919859754988375
01522,1.5325198071140944
01523,1.9483296061339748
01524,1.5854027011771412
01528,1.8856947992073496
01529,2.4255082550268456
01531,1.7442008713047776
01533,1.6396489307836524
01534,1.590571572615907
01535,3.0986630874888013
01536,1.7481247905570387
01538,2.7472264165447275
01539,2.1589590450332765
01541,1.384903473542899
01544,1.4372710355683802
01545,1.9678885169925835
01547,2.5604084592354326
01549,1.7605569392334053
01550,2.8544789879995713
01552,1.4952866011514383
01553,1.7037421468122846
01554,2.6512222883227623
01555,1.604158709059568
01556,2.5726628174145
01557,1.4160210931205581
01559,2.2295200134869053
01561,1.5117584030359172
01562,1.503026775054937
01563,1.6839442507051094
01564,2.369414790296017
01565,1.5478743679183173
01566,2.685985048697056
01568,1.7625845165158662
01569,2.865805867017064
01571,2.3850588105468655
01572,2.5670325410154327
01573,1.7134287311533853
01576,1.8524722442001476
01583,2.2508446620908162
01585,2.571759174671193
01586,2.098072366027617
01587,2.118367009403541
01588,1.776848742650246
01590,2.656558985310147
01592,2.4072244898039723
01594,2.9720584461593678
01596,1.53917917465481
01600,1.6013269308830067
01601,1.4621189003726114
01602,1.6715449986398616
01603,1.690396590664915
01604,1.8806726810728533
01605,1.5024299563288872
01608,1.4239521552035461
01609,1.8218801161380427
01610,1.5365029122985538
01611,1.8437101179642421
01614,1.7537383611473776
01615,2.106385725181425
01617,3.0947604856861384
01619,2.8677304465611733
01621,2.1957131018566876
01623,2.6300083745705454
01625,1.64111561306862
01626,1.5134499085464572
01627,1.3331021713977222
01629,2.7123756713142195
01630,2.2098182827805615
01634,1.9067814088714317
01635,1.6590363742537009
01637,2.1882734015623937
01638,2.066025780371266
01639,2.449591165223496
01640,2.338657744698757
01643,1.4684366595163414
01646,1.4930952603504657
01648,1.4754828992208473
01649,2.9206355781779374
01651,1.6793742995940986
01652,1.979506239285249
01654,2.234945614698433
01655,2.881889899870459
01656,1.8429287261078102
01657,1.956356900288575
01658,1.6677777453491534
01660,2.0116301442303017
01661,1.6626208540120964
01662,1.572682138866164
01663,1.5315272681408663
01664,1.954329559727853
01665,2.1714837650276233
01666,2.210783800018161
01667,1.913542273061892
01668,2.1964643285097156
01669,1.7739262554763306
01670,1.650724175218961
01671,2.225781188288317
01672,2.585141875472461
01673,1.7012657527183743
01674,1.8883274406689408
01675,1.6699717039081101
01676,1.7822171046858442
01678,2.3951313110962347
01680,1.7359460016422505
01681,2.1289985695867486
01683,1.4036609136223028
01684,2.8086313307495683
01685,2.6107118453405285
01686,2.195108628568749
01689,2.0562947156998486
01691,1.533520463725465
01692,1.5693814240892316
01693,1.6929797246098597
01694,1.616317207728714
01695,2.2502211976583615
01696,1.6362796002965958
01698,2.4897834003150288
01699,2.541202516312249
01701,1.9751385946585138
01702,2.772005185238972
01704,1.6506731334712819
01713,1.557333282173194
01715,1.4685701457875704
01717,1.5847841559769211
01719,2.1431031881221396
01721,1.648961625752232
01722,1.8242091861918395
01723,2.906525748039709
01724,2.3927110670505494
01725,2.6286394137570617
01727,1.9797487028166896
01730,1.4733936047034648
01732,1.843565097546272
01733,3.0217193382790555
01734,1.4561140553699046
01735,1.6547253234877919
01737,1.508906291849613
01738,2.3129656033749666
01739,1.9403162063248938
01740,1.6730275714404625
01741,2.709996020002167
01742,2.3572621167075347
01743,1.7154693192945234
01744,1.3883450243111566
01746,1.6992681383846289
01747,1.9556506057611425
01749,1.615053666431311
01750,1.4872568152104986
01751,2.4542635224904243
01752,2.5868229842130943
01753,2.6376171024927246
01754,1.9299718209612742
01756,1.7662931777198905
01757,1.8773959191627345
01759,2.1204518923180227
01760,2.1917827198623434
01763,2.6339411089531377
01765,2.4821524828602746
01768,2.622597411917657
01769,2.2945707505866064
01772,3.009886221809874
01776,2.7005388301705624
01777,2.007947297465086
01779,1.4318557121627153
01780,2.289163270239048
01781,1.4828803482408122
01782,2.2159485638503926
01783,1.5200666969189947
01784,2.2160821461186835
01785,2.411301471924459
01790,1.605818616410257
01791,1.5148539154674552
01793,2.2370539305658834
01794,1.445909645600109
01798,1.5384576023176695
01799,2.757061574012549
01800,1.4611250316169047
01801,1.380907906340485
01802,1.7045383880135307
01804,2.2545915853356995
01805,1.719630268783699
01806,2.360751689351972
01807,2.6850022596646492
01809,2.1557619958223455
01810,2.41975622260869
01811,2.4769276993273692
01813,2.7125153420903283
01816,1.878360416844738
01817,2.234900523947873
01818,2.2346332147169883
01820,1.935855656091184
01821,3.1190443574904054
01822,2.553285181545515
01823,1.8094354824219723
01824,1.3905984161097193
01825,1.312650011096876
01826,1.5946421479205783
01827,2.1091956726824836
01829,1.7420588980565177
01832,1.717213786068395
01833,2.565046510950654
01834,1.490269207242898
01835,2.0285788236155766
01836,1.7748313711854056
01837,1.784804687326673
01838,2.0503244089020796
01840,2.0210192335063564
01841,2.5319992360359516
01844,2.0306609139494185
01847,2.090762280409154
01848,1.6262940618506574
01849,2.6831991836050806
01850,2.525997296675106
01851,2.7680871663201088
01852,1.5848026086000264
01855,2.7199249072888896
01856,1.477166108538744
01857,2.4784535191153494
01858,1.642495496444198
01859,2.1370222263587246
01862,1.8345910528608613
01863,2.437485584960489
01864,1.7581428925111267
01865,2.9310900044396213
01866,1.794585945056648
01868,1.6877729168925455
01869,1.8605085095693292
01870,2.488597919491089
01875,2.798617950339788
01876,2.8455925653909864
01879,1.3220242394522062
01881,2.569231590628429
01882,2.0096555770522015
01884,1.3283455272099536
01887,1.7932273320144991
01888,2.001993884960377
01889,2.5048014600798836
01891,1.6273028358251913
