eval,n_active,mean_best,median_best,p25_best,p75_best,min_best,max_best
433.1,14,3.22172359,0.14194773,0.11642620,6.05643652,0.10022502,9.45314494
445.1,14,3.07585457,0.14128076,0.11544641,6.05643652,0.10022502,9.45314494
457.1,14,2.54708998,0.13699909,0.11409480,4.88887908,0.10022502,9.45314494
469.2,14,2.54683442,0.13692427,0.11388946,4.88887908,0.09797578,9.45314494
481.2,14,2.45657424,0.13443212,0.11176956,4.88887908,0.09712044,9.45314494
493.2,14,2.44467427,0.13300260,0.11176902,4.88887908,0.09702224,9.45314494
505.3,14,2.34821507,0.13296386,0.11114952,4.88887908,0.09702224,9.08727159
517.3,14,2.34506679,0.13232218,0.11110843,4.88887908,0.09614110,9.08727159
529.3,14,2.33720612,0.13227969,0.11044398,4.88887908,0.09601772,9.08727159
541.4,14,2.33654781,0.13173210,0.11036831,4.88887908,0.09601356,9.08727159
553.4,14,2.28777605,0.13062805,0.11036272,4.67548249,0.09601356,9.08727159
565.4,14,1.81877160,0.12688906,0.10915372,2.46980872,0.09514888,8.31587893
577.4,14,1.81761859,0.12602114,0.10908270,2.46980872,0.09382538,8.31587893
589.5,14,1.81735264,0.12578073,0.10906910,2.46980872,0.09382538,8.31587893
601.5,14,1.44526346,0.12549874,0.10876228,1.77397318,0.09370540,8.29250992
613.5,14,1.44012482,0.12523034,0.10869753,1.76186287,0.09183900,8.29250992
625.6,14,1.43907451,0.12425707,0.10867961,1.76175202,0.09101789,8.29250992
637.6,14,1.43195970,0.12369950,0.10867427,1.73940078,0.09096256,8.29250992
649.6,14,1.43160635,0.12366488,0.10867427,1.73884716,0.09060158,8.29250992
661.7,14,1.43129740,0.12209412,0.10867344,1.73884716,0.09046475,8.29250992
673.7,14,1.43075037,0.12186548,0.10867067,1.73830996,0.09007535,8.29250992
685.7,14,1.43068278,0.12165542,0.10865969,1.73830951,0.09006647,8.29250992
697.7,14,1.43026506,0.12104222,0.10865619,1.73817117,0.08977519,8.29250992
709.8,14,1.42078941,0.11944878,0.10865616,1.73817117,0.08957500,8.16636882
721.8,14,1.42000615,0.11924888,0.10755053,1.73817117,0.08946900,8.16636882
733.8,14,1.41981803,0.11902747,0.10743968,1.73816546,0.08932674,8.16636882
745.9,14,1.41915453,0.11877219,0.10731675,1.73672257,0.08919938,8.16636882
757.9,14,1.41904476,0.11864912,0.10715801,1.73649676,0.08919938,8.16636882
769.9,14,1.41876509,0.11798395,0.10595418,1.73649388,0.08919938,8.16636882
782.0,14,1.41721540,0.11726340,0.10585467,1.73391803,0.08826418,8.16636882
794.0,14,1.41685853,0.11722889,0.10374522,1.73384995,0.08807053,8.16636882
806.0,14,1.41675428,0.11722889,0.10347658,1.73378954,0.08799668,8.16636882
818.0,14,1.41668092,0.11711573,0.10337119,1.73377205,0.08763208,8.16636882
830.1,14,1.41660449,0.11710544,0.10325819,1.73373088,0.08763208,8.16636882
842.1,14,1.41604991,0.11513453,0.10054899,1.73370817,0.08763208,8.16636882
854.1,14,1.41586686,0.11472425,0.10017207,1.73355983,0.08763208,8.16636882
866.2,14,1.41578874,0.11459950,0.10017207,1.73355983,0.08763208,8.16636882
878.2,14,1.41535264,0.11451503,0.10017125,1.73293900,0.08763208,8.16636882
890.2,14,1.41533044,0.11451103,0.10016854,1.73293887,0.08751107,8.16636882
902.3,14,1.41365260,0.11053264,0.10016834,1.73232229,0.08745980,8.16636882
914.3,14,1.41315607,0.11029061,0.09889929,1.73217150,0.08727314,8.16636882
926.3,14,1.41289545,0.10993768,0.09856545,1.73179884,0.08717521,8.16636882
938.3,14,1.41269217,0.10943440,0.09830656,1.73177705,0.08717420,8.16636882
950.4,14,1.41257123,0.10943252,0.09790075,1.73176439,0.08715935,8.16636882
962.4,14,1.35346837,0.10934477,0.09701152,1.73176345,0.08715836,7.34192529
974.4,14,1.35324422,0.10934298,0.09614422,1.73175055,0.08695511,7.34192529
986.5,14,1.35306750,0.10934294,0.09614334,1.73174357,0.08695511,7.34192529
998.5,14,1.35289504,0.10934085,0.09614159,1.73174357,0.08695511,7.34192529
1010.5,14,1.35286655,0.10934068,0.09614070,1.73173095,0.08695511,7.34192529
1022.6,14,1.35284515,0.10934067,0.09613803,1.73173095,0.08695292,7.34192529
1034.6,14,1.35281282,0.10933888,0.09612958,1.73171650,0.08672654,7.34192529
1046.6,14,1.35279025,0.10933885,0.09608241,1.73170625,0.08671343,7.34192529
1058.6,14,1.35274526,0.10933717,0.09608016,1.73170625,0.08644948,7.34192529
1070.7,14,1.19615714,0.10933660,0.09576716,1.73106226,0.08644748,5.76293123
1082.7,14,1.19600530,0.10933660,0.09568479,1.73088904,0.08643266,5.76293123
1094.7,14,1.19595667,0.10933469,0.09568319,1.73080680,0.08616733,5.76293123
1106.8,14,1.19343716,0.10933469,0.09568197,1.73079601,0.08616733,5.76293123
1118.8,14,0.95927121,0.10933297,0.09568159,1.41237210,0.08616733,5.76293123
1130.8,14,0.89895552,0.10933050,0.09568010,0.78017942,0.08616733,5.76293123
1142.9,14,0.89883361,0.10933050,0.09567958,0.77977949,0.08606237,5.76293123
1154.9,14,0.85802347,0.10932860,0.09567808,0.35183969,0.08579758,5.76293123
1166.9,14,0.85707075,0.10932860,0.09567808,0.34185888,0.08579755,5.76293123
1178.9,14,0.84281293,0.10930321,0.09567761,0.19221829,0.08579738,5.76293123
1191.0,14,0.84256627,0.10930078,0.09567613,0.19051933,0.08552476,5.76293123
1203.0,14,0.84180015,0.10927102,0.09567576,0.18261286,0.08552454,5.76293123
1215.0,14,0.84169218,0.10926787,0.09567415,0.18230255,0.08538510,5.76293123
1227.1,14,0.84161845,0.10926787,0.09567413,0.18224687,0.08532926,5.76293123
1239.1,14,0.83905940,0.10926706,0.09567368,0.15579866,0.08532909,5.76293123
1251.1,14,0.83874073,0.10924632,0.09567220,0.15274351,0.08511490,5.76293123
1263.2,14,0.83859195,0.10923161,0.09567181,0.15190952,0.08511429,5.76293123
1275.2,14,0.83833181,0.10923079,0.09567023,0.15043304,0.08511429,5.76293123
1287.2,14,0.83825393,0.10921625,0.09554379,0.15028439,0.08484821,5.76293123
1299.2,14,0.83747070,0.10921480,0.09331762,0.14532706,0.08484821,5.76293123
1311.3,14,0.83702120,0.10920997,0.09331463,0.14085138,0.08484821,5.76293123
1323.3,14,0.83686491,0.10920818,0.09284769,0.13993995,0.08484805,5.76293123
1335.3,14,0.83545843,0.10811074,0.09245825,0.13554015,0.08459501,5.76293123
1347.4,14,0.83545285,0.10810755,0.09241166,0.13553420,0.08459501,5.76293123
1359.4,14,0.83523870,0.10810194,0.09215594,0.13546141,0.08459501,5.76293123
1371.4,14,0.83518224,0.10809483,0.09215446,0.13545443,0.08434708,5.76293123
1383.5,14,0.83508739,0.10809451,0.09149497,0.13545443,0.08422653,5.76293123
1395.5,14,0.83469765,0.10809194,0.09136670,0.13263512,0.08422653,5.76293123
1407.5,14,0.83464576,0.10807600,0.09136670,0.13247111,0.08416497,5.76293123
1419.5,14,0.83450160,0.10800535,0.09136622,0.13241471,0.08402076,5.76293123
1431.6,14,0.76673693,0.10799743,0.09134268,0.13064186,0.08402055,5.76293123
1443.6,14,0.76667269,0.10779669,0.09121966,0.13064186,0.08402055,5.76293123
1455.6,14,0.75725007,0.10766999,0.09104835,0.13059849,0.08402043,5.76293123
1467.7,14,0.69725608,0.10756904,0.09104835,0.13059849,0.08402034,5.76293123
1479.7,14,0.69080923,0.10752002,0.09101896,0.13059849,0.08399086,5.76293123
1491.7,14,0.69069469,0.10745411,0.09101809,0.12954465,0.08399086,5.76293123
1503.8,14,0.68973856,0.10720726,0.09101783,0.12805802,0.08379650,5.76293123
1515.8,14,0.68926081,0.10706534,0.09040516,0.12708379,0.08375911,5.76293123
1527.8,14,0.67237505,0.10697288,0.09040479,0.12708307,0.08375911,5.76293123
1539.8,14,0.67161679,0.10695098,0.09025899,0.12708307,0.08367980,5.76293123
1551.9,14,0.66575736,0.10660228,0.09025812,0.12708205,0.08367953,5.76293123
1563.9,14,0.28251319,0.10652714,0.09012019,0.12662573,0.08367950,2.26672262
1575.9,14,0.27635438,0.10643633,0.09005130,0.12662369,0.08367924,2.26672262
1588.0,14,0.27473414,0.10624639,0.09003987,0.12662298,0.08367921,2.26672262
1600.0,14,0.26616839,0.10600697,0.09001486,0.12662298,0.08367921,2.26672262
1612.0,14,0.26247594,0.10589910,0.09000576,0.11851334,0.08367921,2.26672262
1624.1,14,0.26191654,0.10589275,0.09000556,0.11819426,0.08365998,2.26672262
1636.1,14,0.26173736,0.10576647,0.08992550,0.11725318,0.08365393,2.26672262
1648.1,14,0.26152843,0.10561819,0.08954634,0.11682442,0.08365388,2.26672262
1660.1,14,0.26046555,0.10561656,0.08953811,0.11400486,0.08365388,2.26672262
1672.2,14,0.26037652,0.10561619,0.08953608,0.11331452,0.08365365,2.26672262
1684.2,14,0.25932292,0.10525756,0.08951930,0.10720589,0.08365361,2.26672262
1696.2,14,0.25882445,0.10512813,0.08950480,0.10696231,0.08365338,2.26672262
1708.3,14,0.25863660,0.10492477,0.08950480,0.10629454,0.08365333,2.26672262
1720.3,14,0.25848570,0.10482761,0.08947721,0.10623259,0.08365333,2.26672262
1732.3,14,0.25800107,0.10452795,0.08947695,0.10607475,0.08365099,2.26672262
1744.4,14,0.25756486,0.10433697,0.08947695,0.10607475,0.08365099,2.26672262
1756.4,14,0.25753135,0.10423659,0.08947695,0.10607305,0.08364873,2.26672262
1768.4,14,0.25746367,0.10392493,0.08947620,0.10607217,0.08364865,2.26672262
1780.4,14,0.25725966,0.10383903,0.08947428,0.10607174,0.08364865,2.26672262
1792.5,14,0.25718325,0.10356050,0.08947428,0.10607005,0.08364631,2.26672262
1804.5,14,0.25675245,0.10251427,0.08947315,0.10599662,0.08364631,2.26672262
1816.5,14,0.25650984,0.10141039,0.08946814,0.10586373,0.08364504,2.26672262
1828.6,14,0.25636979,0.10110378,0.08946814,0.10584089,0.08364396,2.26672262
1840.6,14,0.25602516,0.10105970,0.08946709,0.10583149,0.08364396,2.26672262
1852.6,14,0.25600423,0.10105926,0.08946473,0.10583006,0.08364161,2.26672262
1864.7,14,0.25545008,0.10102058,0.08946461,0.10582874,0.08364161,2.26672262
1876.7,14,0.25521244,0.10101942,0.08946045,0.10582714,0.08364010,2.26672262
1888.7,14,0.25517440,0.10101942,0.08946045,0.10582714,0.08363925,2.26672262
1900.7,14,0.25503052,0.10098274,0.08946045,0.10564570,0.08363925,2.26672262
1912.8,14,0.25431308,0.10098222,0.08945964,0.10564427,0.08363689,2.26672262
1924.8,14,0.25368061,0.10078065,0.08945868,0.10553267,0.08363689,2.26672262
1936.8,14,0.25350600,0.10073048,0.08945868,0.10553091,0.08363468,2.26672262
1948.9,14,0.25306367,0.09941426,0.08945701,0.10553048,0.08363453,2.26672262
1960.9,14,0.25288804,0.09895837,0.08941380,0.10552918,0.08363453,2.26672262
1972.9,14,0.25277445,0.09895509,0.08941024,0.10552773,0.08363216,2.26672262
1985.0,14,0.25266456,0.09829741,0.08941024,0.10552773,0.08363216,2.26672262
1997.0,14,0.25255791,0.09816314,0.08940682,0.10524106,0.08362991,2.26672262
2009.0,14,0.25247729,0.09801974,0.08940682,0.10524063,0.08362979,2.26672262
2021.1,14,0.25239438,0.09749623,0.08940682,0.10523934,0.08358299,2.26672262
2033.1,14,0.25219846,0.09636287,0.08940355,0.10523612,0.08358045,2.26672262
2045.1,14,0.25205397,0.09609591,0.08940355,0.10523470,0.08358011,2.26672262
2057.1,14,0.25200762,0.09609591,0.08940042,0.10523440,0.08357759,2.26672262
2069.2,14,0.25192337,0.09568752,0.08940042,0.10523397,0.08357759,2.26672262
2081.2,14,0.25167408,0.09560504,0.08940042,0.10523269,0.08357759,2.26672262
2093.2,14,0.25164404,0.09560099,0.08939371,0.10522947,0.08318888,2.26672262
2105.3,14,0.25155904,0.09518239,0.08938836,0.10522235,0.08302548,2.26672262
2117.3,14,0.25153735,0.09518239,0.08938545,0.10522095,0.08276664,2.26672262
2129.3,14,0.25121407,0.09514042,0.08938545,0.10484566,0.08242765,2.26672262
2141.4,14,0.25086175,0.09510653,0.08937890,0.10482153,0.08229046,2.26672262
2153.4,14,0.25060412,0.09507197,0.08897275,0.10482153,0.08228755,2.26672262
2165.4,14,0.25041007,0.09503075,0.08890974,0.10481438,0.08200100,2.26672262
2177.4,14,0.25033315,0.09501763,0.08876485,0.10481432,0.08199920,2.26672262
2189.5,14,0.25028104,0.09500720,0.08865573,0.10481148,0.08199792,2.26672262
2201.5,14,0.25015313,0.09476935,0.08865573,0.10477060,0.08199792,2.26672262
2213.5,14,0.24984790,0.09443081,0.08865491,0.10477060,0.08199484,2.26672262
2225.6,14,0.24963032,0.09433829,0.08857176,0.10383281,0.08199484,2.26672262
2237.6,14,0.24955302,0.09433829,0.08857149,0.10319188,0.08199304,2.26672262
2249.6,14,0.24937280,0.09328272,0.08849092,0.10315995,0.08199175,2.26672262
2261.7,14,0.24930822,0.09328272,0.08849092,0.10297592,0.08199175,2.26672262
2273.7,14,0.24928877,0.09327336,0.08849057,0.10280417,0.08198866,2.26672262
2285.7,14,0.24921765,0.09291791,0.08829721,0.10280417,0.08198866,2.26672262
2297.7,14,0.17948198,0.09285844,0.08819650,0.10108308,0.08198686,1.29645803
2309.8,14,0.17906707,0.09272886,0.08807319,0.10084037,0.08198557,1.29547092
2321.8,14,0.12666777,0.09272886,0.08807319,0.10083705,0.08198557,0.56271812
2333.8,14,0.12648863,0.09272657,0.08807276,0.10041494,0.08198247,0.56197787
2345.9,14,0.11808059,0.09271978,0.08777193,0.10031215,0.08198247,0.44533676
2357.9,14,0.09849532,0.09242894,0.08769970,0.10031197,0.08198067,0.17192561
2369.9,14,0.09819503,0.09242233,0.08740057,0.09983103,0.08197937,0.17186473
2382.0,14,0.09491246,0.09198289,0.08736688,0.09975538,0.08197937,0.12861355
2394.0,14,0.09480471,0.09180322,0.08736688,0.09975538,0.08197626,0.12749057
2406.0,14,0.09395425,0.09137108,0.08723127,0.09975538,0.08197626,0.11910582
2418.0,14,0.09286943,0.09001960,0.08723127,0.09963283,0.08194322,0.10832165
2430.1,14,0.09263455,0.08990258,0.08703818,0.09963283,0.08194184,0.10644000
2442.1,14,0.09240759,0.08990181,0.08653622,0.09959519,0.08194184,0.10642189
2454.1,14,0.09227019,0.08989994,0.08645688,0.09950048,0.08189535,0.10563673
2466.2,14,0.09202738,0.08989986,0.08631035,0.09950048,0.08187658,0.10453447
2478.2,14,0.09189476,0.08989890,0.08630815,0.09944578,0.08186415,0.10451416
2490.2,14,0.09174641,0.08989782,0.08515343,0.09944578,0.08186320,0.10451273
2502.3,14,0.09143640,0.08989782,0.08478783,0.09866110,0.08186320,0.10451256
2514.3,14,0.09109615,0.08989598,0.08474550,0.09798457,0.08186016,0.10451256
2526.3,14,0.09097460,0.08989589,0.08472120,0.09789548,0.08162358,0.10427692
2538.3,14,0.09085610,0.08989501,0.08472120,0.09770131,0.08101034,0.10389027
2550.4,14,0.09062801,0.08986285,0.08467548,0.09766627,0.08101034,0.10195346
2562.4,14,0.09019450,0.08922508,0.08462993,0.09592370,0.08101034,0.10103429
2574.4,14,0.09008834,0.08908034,0.08462896,0.09543154,0.08091958,0.10103429
2586.5,14,0.09002169,0.08908034,0.08462687,0.09543154,0.08091958,0.10102238
2598.5,14,0.08991661,0.08907839,0.08462038,0.09543154,0.08084003,0.10102183
2610.5,14,0.08986694,0.08907649,0.08461957,0.09501266,0.08082920,0.10102183
2622.6,14,0.08978177,0.08907649,0.08461259,0.09432794,0.08082920,0.10102127
2634.6,14,0.08971321,0.08905860,0.08461259,0.09386617,0.08076449,0.10102127
2646.6,14,0.08970113,0.08905860,0.08461170,0.09386617,0.08076449,0.10102127
2658.6,14,0.08952864,0.08905685,0.08461117,0.09292404,0.08070975,0.10102071
2670.7,14,0.08949905,0.08905685,0.08460920,0.09284227,0.08070831,0.10102071
2682.7,14,0.08949405,0.08905685,0.08460294,0.09284227,0.08070831,0.10102016
2694.7,14,0.08943807,0.08904544,0.08460294,0.09273577,0.08065283,0.10102016
2706.8,14,0.08942770,0.08903881,0.08459300,0.09273577,0.08065283,0.10102016
2718.8,14,0.08928419,0.08903711,0.08459248,0.09202240,0.08063960,0.10101960
2730.8,14,0.08924339,0.08902939,0.08457386,0.09185782,0.08060392,0.10101365
2742.9,14,0.08922773,0.08902900,0.08457089,0.09177912,0.08060392,0.10101183
2754.9,14,0.08922233,0.08902830,0.08457089,0.09177869,0.08059332,0.10101183
2766.9,14,0.08915397,0.08898882,0.08454804,0.09154450,0.08058918,0.10099821
2778.9,14,0.08908779,0.08898734,0.08454359,0.09154450,0.08058291,0.10099765
2791.0,14,0.08896089,0.08898734,0.08437607,0.09137029,0.08057461,0.10099765
2803.0,14,0.08893061,0.08895930,0.08437532,0.09137029,0.08057461,0.10099710
2815.0,14,0.08885693,0.08895222,0.08437507,0.09133778,0.08056394,0.10099710
2827.1,14,0.08882435,0.08895186,0.08428447,0.09130091,0.08056394,0.10099602
2839.1,14,0.08879215,0.08894938,0.08428397,0.09127565,0.08056394,0.10099546
2851.1,14,0.08876365,0.08894158,0.08428225,0.09125815,0.08044159,0.10099546
2863.2,14,0.08874177,0.08894150,0.08428225,0.09125358,0.08044159,0.10099491
2875.2,14,0.08873364,0.08894077,0.08428225,0.09125213,0.08043077,0.10099491
2887.2,14,0.08865500,0.08886811,0.08426166,0.09125192,0.08042726,0.10086968
2899.2,14,0.08852265,0.08886675,0.08425862,0.09075755,0.08042726,0.10086912
2911.3,14,0.08841009,0.08885981,0.08423682,0.09026299,0.08042726,0.10085660
2923.3,14,0.08839511,0.08885952,0.08423000,0.09026285,0.08042726,0.10083680
2935.3,14,0.08836842,0.08885879,0.08423000,0.09017377,0.08041640,0.10083680
2947.4,14,0.08830651,0.08879044,0.08417194,0.09017377,0.08041309,0.10079614
2959.4,14,0.08828936,0.08878970,0.08417067,0.09009724,0.08039789,0.10079557
2971.4,14,0.08825433,0.08878263,0.08411525,0.09008394,0.08038552,0.10079557
2983.5,14,0.08822236,0.08878263,0.08411346,0.09004049,0.08036115,0.10079499
2995.5,14,0.08815569,0.08874795,0.08411346,0.08978122,0.08035107,0.10079499
3007.5,14,0.08813230,0.08873114,0.08405818,0.08976542,0.08034735,0.10079499
3019.5,14,0.08800704,0.08864576,0.08405802,0.08976359,0.08034735,0.10079441
3031.6,14,0.08785444,0.08850113,0.08398331,0.08971746,0.08034735,0.10079441
3043.6,14,0.08776394,0.08838121,0.08360110,0.08971746,0.08017811,0.10079217
3055.6,14,0.08753505,0.08830916,0.08345511,0.08938790,0.08012668,0.10079217
3067.7,14,0.08746800,0.08810430,0.08340598,0.08938789,0.08012653,0.10079217
3079.7,14,0.08739447,0.08786613,0.08340590,0.08937021,0.08012651,0.10079194
3091.7,14,0.08737274,0.08785496,0.08334722,0.08936918,0.08012651,0.10079194
3103.8,14,0.08732052,0.08762642,0.08334710,0.08936151,0.08012651,0.10079148
3115.8,14,0.08728046,0.08737496,0.08333019,0.08936049,0.08012651,0.10079148
3127.8,14,0.08719166,0.08736099,0.08329227,0.08914065,0.08012651,0.10076303
3139.8,14,0.08716813,0.08735478,0.08313202,0.08912906,0.08012651,0.10076281
3151.9,14,0.08714600,0.08726830,0.08309305,0.08912512,0.08012651,0.10072199
3163.9,14,0.08712803,0.08723073,0.08307522,0.08912456,0.08012651,0.10071343
3175.9,14,0.08712071,0.08722016,0.08306621,0.08911443,0.08012513,0.10071343
3188.0,14,0.08709585,0.08721276,0.08301186,0.08911283,0.08012513,0.10062482
3200.0,14,0.08705689,0.08712385,0.08301186,0.08894135,0.08012455,0.10062457
3212.0,14,0.08701556,0.08696709,0.08296771,0.08893870,0.08012444,0.10061606
3224.1,14,0.08692284,0.08687558,0.08295550,0.08820904,0.08012441,0.10060436
3236.1,14,0.08687852,0.08682797,0.08291779,0.08819555,0.08012374,0.10060436
3248.1,14,0.08684459,0.08681009,0.08281589,0.08819515,0.08012374,0.10056418
3260.1,14,0.08677691,0.08679278,0.08273368,0.08818466,0.08012315,0.10056408
3272.2,14,0.08666486,0.08650190,0.08273368,0.08818334,0.08012305,0.10056408
3284.2,14,0.08659911,0.08621652,0.08261733,0.08818307,0.08012293,0.10056408
3296.2,14,0.08656946,0.08621473,0.08244754,0.08816647,0.08012235,0.10050562
3308.3,14,0.08646984,0.08621473,0.08220192,0.08815684,0.08012235,0.10050538
3320.3,14,0.08640421,0.08592649,0.08208971,0.08812589,0.08012176,0.10049746
3332.3,14,0.08636655,0.08576936,0.08208685,0.08797313,0.08012161,0.10049685
3344.4,14,0.08629154,0.08540141,0.08208679,0.08796640,0.08012161,0.10046137
3356.4,14,0.08627538,0.08539908,0.08201268,0.08791977,0.08012092,0.10046137
3368.4,14,0.08624628,0.08536775,0.08200902,0.08783090,0.08012092,0.10044981
3380.4,14,0.08621844,0.08530181,0.08200902,0.08778927,0.08008436,0.10042749
3392.5,14,0.08621319,0.08529955,0.08200797,0.08777472,0.08008436,0.10041259
3404.5,14,0.08617588,0.08529949,0.08200797,0.08770951,0.07994734,0.10041259
3416.5,14,0.08616709,0.08529498,0.08200797,0.08770703,0.07994734,0.10041259
3428.6,14,0.08614940,0.08529388,0.08200407,0.08769123,0.07987244,0.10041029
3440.6,14,0.08611630,0.08529229,0.08200407,0.08755178,0.07987244,0.10041029
3452.6,14,0.08611347,0.08528860,0.08200302,0.08753908,0.07987244,0.10041006
3464.7,14,0.08609011,0.08528684,0.08197744,0.08753828,0.07973516,0.10041006
3476.7,14,0.08607433,0.08528297,0.08197744,0.08748924,0.07973516,0.10041006
3488.7,14,0.08606553,0.08527936,0.08197310,0.08748846,0.07966671,0.10040777
3500.7,14,0.08598310,0.08510950,0.08147687,0.08747610,0.07960373,0.10040777
3512.8,14,0.08598173,0.08510874,0.08147591,0.08747610,0.07960373,0.10040547
3524.8,14,0.08596220,0.08510845,0.08147287,0.08740313,0.07953363,0.10040547
3536.8,14,0.08595858,0.08509592,0.08147287,0.08740313,0.07953363,0.10040524
3548.9,14,0.08594436,0.08509550,0.08146889,0.08738812,0.07946395,0.10040524
3560.9,14,0.08588095,0.08508864,0.08136073,0.08698558,0.07946395,0.10040302
3572.9,14,0.08574923,0.08508008,0.08134751,0.08691136,0.07946395,0.10040279
3585.0,14,0.08569421,0.08505062,0.08131922,0.08690008,0.07934050,0.10040273
3597.0,14,0.08559571,0.08504705,0.08124172,0.08688864,0.07934050,0.10040120
3609.0,14,0.08556552,0.08504705,0.08115168,0.08688266,0.07934032,0.10040119
3621.0,14,0.08553327,0.08504600,0.08115027,0.08687734,0.07923231,0.10040079
3633.1,14,0.08551477,0.08504600,0.08114203,0.08686601,0.07923231,0.10040069
3645.1,14,0.08548046,0.08504355,0.08104663,0.08686564,0.07915781,0.10040069
3657.1,14,0.08547156,0.08504188,0.08103010,0.08685443,0.07915781,0.10040059
3669.2,14,0.08544465,0.08504188,0.08102987,0.08684969,0.07915781,0.10040059
3681.2,14,0.08540602,0.08504084,0.08102846,0.08684316,0.07915781,0.10040059
3693.2,14,0.08538492,0.08504001,0.08102699,0.08683434,0.07915781,0.10040050
3705.3,14,0.08529100,0.08503957,0.08102699,0.08680553,0.07915781,0.10040050
3717.3,14,0.08527420,0.08503815,0.08102391,0.08676230,0.07915781,0.10040041
3729.3,14,0.08526332,0.08503815,0.08102373,0.08676230,0.07905766,0.10040041
3741.3,14,0.08526049,0.08503653,0.08102232,0.08676230,0.07905766,0.10040041
3753.4,14,0.08525577,0.08503597,0.08102086,0.08676230,0.07905766,0.10040035
3765.4,14,0.08523508,0.08503547,0.08102071,0.08671637,0.07905766,0.10040035
3777.4,14,0.08523425,0.08503492,0.08101760,0.08671637,0.07905766,0.10040029
3789.5,14,0.08522993,0.08503436,0.08101278,0.08671244,0.07905766,0.10040029
3801.5,14,0.08519073,0.08501187,0.08101098,0.08670738,0.07905766,0.10040029
3813.5,14,0.08516127,0.08500324,0.08100952,0.08670710,0.07905766,0.10040022
3825.6,14,0.08515735,0.08500220,0.08100944,0.08670710,0.07905766,0.10040022
3837.6,14,0.08514493,0.08492783,0.08100620,0.08670269,0.07905766,0.10040016
3849.6,14,0.08513142,0.08491501,0.08098491,0.08670269,0.07905766,0.10040016
3861.6,14,0.08512703,0.08489016,0.08098121,0.08670267,0.07905766,0.10040016
3873.7,14,0.08511116,0.08478747,0.08097977,0.08670267,0.07905766,0.10040010
3885.7,14,0.08510846,0.08477752,0.08097968,0.08670267,0.07905766,0.10040010
3897.7,14,0.08510305,0.08476040,0.08097652,0.08669633,0.07905766,0.10040004
