epoch,step,train_loss,train_loss_drag,train_loss_lift,train_loss_press,train_loss_wss,val_loss,val_loss_drag,val_loss_lift,val_loss_press,val_loss_wss
24,74999,,,,,,0.2983379662036896,0.09822150319814682,1.5980011224746704,0.2982548773288727,0.6141796112060547
24,74999,0.25428855419158936,0.05717996880412102,0.7192083597183228,0.2541799545288086,0.6222907900810242,,,,,
25,77999,,,,,,0.2917652726173401,0.05428554490208626,0.889815092086792,0.2916736602783203,0.6168912053108215
25,77999,0.25371253490448,0.05796399340033531,0.7759207487106323,0.2536032795906067,0.6227490305900574,,,,,
26,80999,,,,,,0.2957506775856018,0.07143325358629227,1.1554763317108154,0.2956625521183014,0.6149184703826904
26,80999,0.2531321346759796,0.056930240243673325,0.7827544808387756,0.2530229985713959,0.6231115460395813,,,,,
27,83999,,,,,,0.31251245737075806,0.11159464716911316,7.930861949920654,0.3124128580093384,0.6229665279388428
27,83999,0.2524309456348419,0.057135019451379776,0.8117601871490479,0.25232020020484924,0.6236913800239563,,,,,
28,86999,,,,,,0.28382083773612976,0.09497258812189102,2.0813755989074707,0.2837202847003937,0.6192255616188049
28,86999,0.25163525342941284,0.0580156184732914,0.8038861751556396,0.2515239119529724,0.6241146922111511,,,,,
29,89999,,,,,,0.29819390177726746,0.044340088963508606,0.5298117995262146,0.2981094419956207,0.6202695965766907
29,89999,0.25106537342071533,0.05638335272669792,0.7909170985221863,0.25095415115356445,0.6251183748245239,,,,,
30,92999,,,,,,0.2796739339828491,0.09917449206113815,1.7345874309539795,0.27957919239997864,0.6151157021522522
30,92999,0.2508001923561096,0.05733169987797737,0.7397240400314331,0.2506871819496155,0.6260645985603333,,,,,
31,95999,,,,,,0.28996917605400085,0.062201086431741714,2.0899345874786377,0.28987935185432434,0.6146336793899536
31,95999,0.2497497946023941,0.054772619158029556,0.7343639135360718,0.2496359795331955,0.6261374354362488,,,,,
32,98999,,,,,,0.2931693494319916,0.05627743899822235,1.1833174228668213,0.29308176040649414,0.6193957328796387
32,98999,0.24928155541419983,0.0552419014275074,0.7563182711601257,0.24916650354862213,0.6268194317817688,,,,,
33,101999,,,,,,0.323211133480072,0.19657529890537262,5.3507399559021,0.3231147527694702,0.6336166858673096
33,101999,0.24891957640647888,0.05435710772871971,0.7101508975028992,0.2488042563199997,0.627507209777832,,,,,
34,104999,,,,,,0.2962222993373871,0.09410717338323593,1.6796659231185913,0.29613131284713745,0.6284425258636475
34,104999,0.24797481298446655,0.05366142839193344,0.7279807925224304,0.24785837531089783,0.6274141669273376,,,,,
35,107999,,,,,,0.30800604820251465,0.05719417706131935,2.7241976261138916,0.3079233467578888,0.6242364645004272
35,107999,0.24786996841430664,0.053970057517290115,0.8553149700164795,0.24775433540344238,0.628345251083374,,,,,
36,110999,,,,,,0.2850675880908966,0.06612297147512436,1.0286617279052734,0.2849739193916321,0.6224508881568909
36,110999,0.2469622790813446,0.05219275876879692,0.6765905022621155,0.2468450516462326,0.6290866732597351,,,,,
37,113999,,,,,,0.30013105273246765,0.07537461072206497,2.1461594104766846,0.30003562569618225,0.6268985271453857
37,113999,0.24657070636749268,0.05229150876402855,0.7849353551864624,0.24645300209522247,0.6291000843048096,,,,,
38,116999,,,,,,0.2988276481628418,0.11458555608987808,0.8342976570129395,0.29874202609062195,0.6271510124206543
38,116999,0.24612827599048615,0.05348297581076622,0.6938095688819885,0.24601015448570251,0.6298492550849915,,,,,
39,119999,,,,,,0.2948206961154938,0.06275157630443573,1.9023832082748413,0.29472604393959045,0.6229190826416016
39,119999,0.24563226103782654,0.050874240696430206,0.7432270646095276,0.24551306664943695,0.6310103535652161,,,,,
40,122999,,,,,,0.32092294096946716,0.11373373866081238,2.103292465209961,0.32083919644355774,0.6338293552398682
40,122999,0.2450856864452362,0.05140836164355278,0.7306326627731323,0.2449660450220108,0.6311972141265869,,,,,
41,125999,,,,,,0.28562459349632263,0.08313599973917007,4.829224586486816,0.28552499413490295,0.6287609934806824
41,125999,0.24465548992156982,0.05011588707566261,0.706345796585083,0.24453477561473846,0.6321700215339661,,,,,
42,128999,,,,,,0.3015243411064148,0.059597332030534744,1.1373121738433838,0.301437646150589,0.6286212801933289
42,128999,0.2444481998682022,0.05084148049354553,0.6729461550712585,0.24432750046253204,0.6324265003204346,,,,,
43,131999,,,,,,0.29653918743133545,0.08212888985872269,2.6501333713531494,0.29644450545310974,0.626754105091095
43,131999,0.2441880702972412,0.05069109424948692,0.7510890960693359,0.24406681954860687,0.6333145499229431,,,,,
44,134999,,,,,,0.3016301393508911,0.11232518404722214,2.772228479385376,0.3015393912792206,0.628273606300354
44,134999,0.24372708797454834,0.05032787472009659,0.6413617730140686,0.24360518157482147,0.6333373785018921,,,,,
45,137999,,,,,,0.2941274642944336,0.0709613636136055,1.1704459190368652,0.29403063654899597,0.6431988477706909
45,137999,0.24327443540096283,0.0514252744615078,0.6879744529724121,0.24315175414085388,0.6336178183555603,,,,,
46,140999,,,,,,0.3137238323688507,0.09349381923675537,2.305251359939575,0.313641756772995,0.6296281218528748
46,140999,0.24296988546848297,0.051368530839681625,0.7273712754249573,0.2428472638130188,0.6342305541038513,,,,,
47,143999,,,,,,0.293417751789093,0.07117101550102234,0.5634297728538513,0.29332777857780457,0.6295108795166016
47,143999,0.24287591874599457,0.05074905976653099,0.6868284344673157,0.24275320768356323,0.6343370676040649,,,,,
48,146999,,,,,,0.3189748525619507,0.0814865231513977,1.490775227546692,0.3188961148262024,0.6286352276802063
48,146999,0.24239811301231384,0.04993883892893791,0.7330761551856995,0.24227465689182281,0.6341217160224915,,,,,
49,149999,,,,,,0.295369952917099,0.08988633751869202,2.524663209915161,0.29527518153190613,0.6308394074440002
49,149999,0.24200071394443512,0.050069596618413925,0.709468424320221,0.2418765127658844,0.6346181631088257,,,,,
50,152999,,,,,,0.30674299597740173,0.08066309243440628,2.127068519592285,0.30665305256843567,0.6325668096542358
50,152999,0.2416071593761444,0.050198543816804886,0.6799669861793518,0.24148274958133698,0.6345115303993225,,,,,
51,155999,,,,,,0.3014330565929413,0.09730243682861328,1.7056231498718262,0.30134329199790955,0.631865382194519
51,155999,0.2414427548646927,0.04903396591544151,0.6670058369636536,0.24131760001182556,0.6352511644363403,,,,,
52,158999,,,,,,0.30408933758735657,0.06900528073310852,3.0104820728302,0.3039933145046234,0.634940505027771
52,158999,0.24084249138832092,0.04873732477426529,0.7152584791183472,0.2407175749540329,0.6349271535873413,,,,,
53,161999,,,,,,0.29408833384513855,0.07889781147241592,1.6718170642852783,0.2939974367618561,0.6260769963264465
53,161999,0.24077902734279633,0.04943833500146866,0.6730360984802246,0.24065399169921875,0.6350144743919373,,,,,
54,164999,,,,,,0.3219263553619385,0.1064094826579094,1.9626003503799438,0.3218444883823395,0.6437011957168579
54,164999,0.24049189686775208,0.049937836825847626,0.6625455617904663,0.2403670698404312,0.6351589560508728,,,,,
55,167999,,,,,,0.30194953083992004,0.10253260284662247,2.3024797439575195,0.30185604095458984,0.6339105367660522
55,167999,0.24017252027988434,0.05002034455537796,0.711473286151886,0.24004708230495453,0.6355729699134827,,,,,
56,170999,,,,,,0.2971085011959076,0.0869179368019104,2.2736597061157227,0.2970224618911743,0.6243933439254761
56,170999,0.24005772173404694,0.04835916683077812,0.7151197791099548,0.2399320751428604,0.6351179480552673,,,,,
57,173999,,,,,,0.3118533194065094,0.08168961107730865,1.8591164350509644,0.3117710053920746,0.6332434415817261
57,173999,0.23932527005672455,0.04782428964972496,0.7246975302696228,0.23919878900051117,0.6348249316215515,,,,,
58,176999,,,,,,0.30007216334342957,0.059522464871406555,2.0279173851013184,0.29998666048049927,0.6251028180122375
58,176999,0.2392612248659134,0.04754574969410896,0.6591387391090393,0.2391350269317627,0.6360049247741699,,,,,
59,179999,,,,,,0.30604371428489685,0.07902583479881287,2.2156693935394287,0.3059527575969696,0.6311529278755188
59,179999,0.23918326199054718,0.049683429300785065,0.7297139763832092,0.23905722796916962,0.6352188587188721,,,,,
60,182999,,,,,,0.30316361784935,0.08391238749027252,1.8872684240341187,0.3030758798122406,0.6294266581535339
60,182999,0.23889197409152985,0.049333784729242325,0.6960576176643372,0.23876583576202393,0.6352953314781189,,,,,
61,185999,,,,,,0.3095393180847168,0.07362841069698334,2.7954869270324707,0.30945464968681335,0.634158194065094
61,185999,0.23854829370975494,0.046830542385578156,0.606038510799408,0.2384214848279953,0.6358991265296936,,,,,
62,188999,,,,,,0.3196185827255249,0.09611468017101288,3.5648295879364014,0.31953534483909607,0.6349048614501953
62,188999,0.2382293939590454,0.047085460275411606,0.7491022348403931,0.2381027489900589,0.6356359124183655,,,,,
63,191999,,,,,,0.2986372709274292,0.06734490394592285,0.6904765963554382,0.2985480725765228,0.6316074132919312
63,191999,0.2380358725786209,0.047615256160497665,0.6392470002174377,0.2379092276096344,0.6360129117965698,,,,,
64,194999,,,,,,0.3132103681564331,0.09423095732927322,2.2860493659973145,0.3131211996078491,0.6296437382698059
64,194999,0.23779413104057312,0.04798420891165733,0.6050466895103455,0.23766744136810303,0.635763943195343,,,,,
65,197999,,,,,,0.3031487464904785,0.06327115744352341,1.6641238927841187,0.3030616044998169,0.6315065026283264
65,197999,0.23758064210414886,0.047060467302799225,0.6326467394828796,0.23745344579219818,0.6363860964775085,,,,,
66,200999,,,,,,0.3232051730155945,0.1080903485417366,3.230788469314575,0.3231201767921448,0.6440758109092712
66,200999,0.2372422218322754,0.04599523916840553,0.6911347508430481,0.23711438477039337,0.6357008218765259,,,,,
67,203999,,,,,,0.3157070577144623,0.07209976017475128,1.8297098875045776,0.3156268298625946,0.6334404945373535
67,203999,0.23700885474681854,0.04746675118803978,0.6520146727561951,0.2368806153535843,0.6361520290374756,,,,,
68,206999,,,,,,0.3101029396057129,0.07207071781158447,2.3939173221588135,0.31001874804496765,0.6336984038352966
68,206999,0.23689889907836914,0.0466647706925869,0.6533932089805603,0.23677101731300354,0.6364386081695557,,,,,
69,209999,,,,,,0.3035034239292145,0.08027411997318268,3.312023639678955,0.3034136891365051,0.6325526237487793
69,209999,0.2365252673625946,0.046779174357652664,0.6932929754257202,0.2363969385623932,0.6363061666488647,,,,,
70,212999,,,,,,0.30585384368896484,0.0942043587565422,1.9002522230148315,0.3057652711868286,0.630500316619873
70,212999,0.23624975979328156,0.04557974636554718,0.6597586870193481,0.2361215204000473,0.635704517364502,,,,,
71,215999,,,,,,0.3077496886253357,0.08275285363197327,2.106174945831299,0.30766746401786804,0.6380797028541565
71,215999,0.23633532226085663,0.04629632458090782,0.6307559013366699,0.23620684444904327,0.6363070011138916,,,,,
72,218999,,,,,,0.31092891097068787,0.08462699502706528,1.5163871049880981,0.3108471632003784,0.6313980221748352
72,218999,0.23593640327453613,0.04537492245435715,0.6922763586044312,0.23580709099769592,0.6366226673126221,,,,,
73,221999,,,,,,0.29951778054237366,0.07744698971509933,2.011300802230835,0.2994273900985718,0.6327951550483704
73,221999,0.2358902245759964,0.04659661278128624,0.6718322038650513,0.23576070368289948,0.6366599798202515,,,,,
74,224999,,,,,,0.2971651256084442,0.0869637057185173,4.591517448425293,0.29707247018814087,0.6328761577606201
74,224999,0.23575687408447266,0.046583302319049835,0.619287371635437,0.23562771081924438,0.636225700378418,,,,,
75,227999,,,,,,0.3232116997241974,0.09848225861787796,3.2179670333862305,0.32313215732574463,0.6385489106178284
75,227999,0.23544512689113617,0.04660426825284958,0.6534297466278076,0.23531612753868103,0.6361039280891418,,,,,
76,230999,,,,,,0.3032589852809906,0.08216096460819244,5.22357177734375,0.30316534638404846,0.6377370953559875
76,230999,0.23517993092536926,0.045500896871089935,0.637225329875946,0.23505090177059174,0.6359896063804626,,,,,
77,233999,,,,,,0.3111211359500885,0.10443759709596634,1.8255928754806519,0.3110402822494507,0.6301120519638062
77,233999,0.23508331179618835,0.045538268983364105,0.6736957430839539,0.23495423793792725,0.6360905170440674,,,,,
78,236999,,,,,,0.31217119097709656,0.09217695891857147,3.9889330863952637,0.31208527088165283,0.6335393786430359
78,236999,0.23479828238487244,0.045186977833509445,0.6619359850883484,0.23466870188713074,0.6363112926483154,,,,,
79,239999,,,,,,0.30516067147254944,0.08580417186021805,1.8338203430175781,0.30507349967956543,0.6333208084106445
79,239999,0.23481382429599762,0.04514561966061592,0.6088418960571289,0.23468433320522308,0.6368994116783142,,,,,
80,242999,,,,,,0.30216071009635925,0.08772454410791397,3.017674446105957,0.30206942558288574,0.6398007869720459
80,242999,0.23450443148612976,0.045607730746269226,0.6034530997276306,0.23437540233135223,0.6357948184013367,,,,,
