car_size,car_width,car_len,ramp_angle,front_bumper_length,wind_screen_x,wind_screen_z,side_mirrors_x,side_mirrors_z,rear_window_x,rear_window_z,trunklid_angle,trunklid_x,trunklid_z,diffusor_angle,car_green_house_angle,car_front_hood_angle,car_air_intake_angle,tires_diameter,tires_width
1.021876405538044708e+00,9.353316542210371454e-02,2.588630587327145349e-02,-7.345473865940801872e+00,-8.138776264136371452e-02,2.594587921709420875e-02,-1.611940736219868997e-02,-3.138700509777120340e-02,4.316927578532041287e-02,1.952385087106028871e-02,6.363480071028028429e-03,2.839955107796777511e+00,-2.778992498825632110e-02,2.205582502850837734e-02,-8.037176766029894281e-01,-1.368838814283451555e+00,2.699597647238018538e+00,2.854776442741366438e+00,4.879163937055319353e-03,-3.779754602174820177e-03
1.021502224753004340e+00,9.595250122688331329e-02,7.096789337123807218e-02,-5.333313253925679120e+00,1.789306031276419184e-02,3.551951110172961446e-02,2.350570060475695722e-02,2.652295429406985317e-02,9.554482357105195667e-03,-3.446300444843913152e-02,1.034640297915746798e-02,5.404293106314748130e+00,4.047532970029142640e-02,-4.699949591928730130e-03,-1.446942983682413697e+00,-6.727086284558460250e+00,-1.990058016943159203e+00,-5.379639650361340841e+00,5.795443318986697248e-03,-4.106174132258439205e-03
8.217502326339400920e-01,-1.124374744302229778e-02,-8.391233526770723594e-02,-6.400985177150861460e+00,-5.964643070379860301e-02,-2.718669058263738572e-02,-1.533724446815744324e-03,2.476423810812564130e-02,2.616734027285537445e-02,3.152654282528589980e-02,-3.930393830627799956e-02,1.884342560608693873e-01,-3.608043733074994819e-02,-1.663561480092986405e-02,1.381762085159508047e+00,6.394175738004188148e+00,3.310642149299376058e+00,2.668357567114075124e+00,5.054569389240167951e-03,1.439905715391876992e-02
1.165245419534197246e+00,-8.266141186786940542e-02,-7.240032085321024269e-02,-2.535243766695007395e+00,-8.346269385656551743e-03,3.428021062799392615e-02,1.584284048759823649e-02,6.361701665688147822e-03,-1.245014555492043179e-02,1.114860395265450388e-02,-2.795957674026162965e-02,6.847245956384030663e+00,2.617142321091504853e-02,3.166290464004538341e-02,4.774431215995994293e+00,4.472606734430794262e+00,-5.116553585327929810e+00,1.542452490183453762e+00,6.126332864045633611e-03,-3.751365688898668574e-03
1.101856387136508353e+00,3.563155201268158878e-02,9.695180360674018893e-02,-2.796714003158449202e+00,1.979325732656575521e-02,-4.397075117465253785e-02,4.807516577526224633e-02,3.674564487968656756e-03,4.158743653206292690e-02,1.464432622358576019e-02,-3.443124268100188762e-02,-2.293802360903107740e-02,-2.272958193577581318e-02,2.006909936228909452e-02,-6.809575714167852567e+00,-5.351727210333798723e-01,7.602193269412770960e+00,2.717430546336512265e-01,-7.365494257160175307e-04,-1.068250455437977191e-02
9.327015372826796824e-01,-3.149028169512653463e-02,3.209071044908040626e-02,-6.395108095870062570e+00,-4.651315881594353385e-02,4.517443666609097241e-03,3.715545720209850744e-02,4.440483597256493498e-02,-3.549700873908723242e-02,1.800160731045205575e-02,3.885279654354886758e-02,3.058618956018742452e+00,1.455155317848316754e-02,-1.323423107646237717e-02,5.589364296193878090e+00,1.158069176381932408e+00,6.604190196330607776e+00,5.138573053448689976e+00,4.038211408867104987e-03,4.624201964428781286e-03
1.029603057501487617e+00,-1.339447487398508219e-02,-9.806407576272949123e-02,5.108921162450817732e+00,-6.023896856546038375e-02,-1.770856680959949359e-02,-4.565174857552213583e-02,-4.597321457351583041e-02,-2.499473747391794953e-02,-3.659202314355999852e-02,1.313139303473695452e-03,7.167364868399809907e+00,1.580341260818798887e-02,4.283334903502968027e-02,1.831898315547475065e+00,-7.360549280212053347e+00,-2.269375852752336442e+00,5.034158715868890965e+00,-1.071791072264283162e-02,-8.549087507761603949e-03
1.092949524538544104e+00,-4.413669100368884657e-02,-8.223793017470532041e-02,3.906792082646958875e+00,-4.674521373517398493e-03,1.618003562129283202e-02,-4.320841674253747544e-02,-1.300775971933154640e-02,-2.213879726137223461e-02,-2.136161336401937172e-02,3.660834223977443846e-02,-4.726536274049578878e+00,-3.879333127821046889e-02,2.392138695403266124e-02,-9.541896633343576184e-01,-2.679844734575789644e+00,7.190407783564126021e+00,4.874997126325387953e+00,-1.678532269399159171e-03,1.205161677209359156e-02
1.023317755721906419e+00,4.801471172577198576e-02,-6.005425679210667916e-02,4.449613068602710442e+00,5.414520878249590163e-02,-2.962483642719091620e-02,2.759630004501979761e-02,-1.646896998227111858e-02,-2.930415185680396162e-02,-7.476528373403845684e-03,-1.544934736389395186e-02,6.081760746758249070e+00,-1.245620615176240564e-02,7.508251412540856151e-03,5.149982481957595226e+00,-5.416199669672536743e-01,-5.598557270800226249e+00,3.539498525803251638e+00,6.428810145272729690e-03,-2.331701230104812200e-03
1.037125828870663069e+00,-2.249083070718702060e-02,9.304311823892702504e-02,2.164109611787955245e+00,2.786738341274391795e-02,-4.440627552547080081e-02,-1.987956931515663314e-02,4.327913176759387581e-03,9.337912978833518007e-03,1.879994456506596523e-02,-1.593261935717801142e-02,2.909600463465711329e+00,1.935266222374577849e-02,-4.052334757441229673e-02,5.821469981078864819e+00,-4.306816236751245697e+00,-7.492737371428406234e+00,-5.038335342928370153e+00,-9.242000462832064556e-04,1.138491526033014872e-02
1.046811153557307250e+00,1.776006067200774918e-02,-2.036422721142180925e-02,4.440464055271746702e-01,3.795904980207714940e-02,-4.462207248978984631e-02,-2.761414629374105145e-03,-4.528075851339938979e-02,-4.426200349397742262e-02,3.191449309901502052e-02,-3.267721836216141984e-02,1.960785434120813520e+00,1.777877025574640946e-02,7.297263186980894323e-03,7.053407166204681999e+00,-7.006625440904597824e+00,-1.407890628951015799e+00,-5.176112850239924512e-01,1.657538251366743459e-03,-9.731346923806446364e-04
1.168141829906542029e+00,-5.911136463659692059e-02,-7.773448700373747355e-04,4.114372049797507813e+00,-8.493404883830518726e-03,4.667381828574689029e-02,-4.094089890869347104e-02,-1.378687575411730037e-02,7.033108923686838543e-03,4.935687445691540332e-02,2.763786914654352278e-02,-2.690975817656040547e+00,-4.910297944510969709e-02,8.121677764494218688e-03,1.829013742308204016e+00,-7.309621233010014762e+00,7.335336179904512477e-01,-1.353384225522772155e+00,-4.550105058416752807e-03,5.189136027409380764e-03
8.843146451493975047e-01,5.171521113789281920e-02,1.923014112375116824e-02,-2.778847072742861357e+00,-8.386097072123795126e-02,1.889646523535479239e-02,1.514752147099840407e-03,-1.190190994001526226e-02,-3.575555778064631179e-02,4.046075379557097229e-02,-5.508603874022077740e-03,2.392955931901003197e+00,4.995814100512210865e-03,-7.497662876479835314e-03,6.955022908965851514e+00,-3.390225392498269485e+00,2.117874306430714171e+00,-5.849264719414307478e+00,-1.034081694266942263e-02,-1.313828746601129402e-02
9.432618145909471563e-01,6.431425797222628526e-02,5.499204307982982765e-02,-1.568444552803390124e+00,8.385152728302486258e-02,-5.151210073904732845e-03,-4.341507306698325769e-02,2.093924783310613380e-02,-2.442561909072554771e-02,-4.422335073033371172e-02,3.272404765492648027e-02,-7.546039258739837052e+00,1.227025488944901571e-02,-3.312360041327247484e-03,1.115261838952351425e+00,7.081642289813681046e+00,-5.500807161648937793e+00,7.784861469439139370e+00,1.146654486658516166e-02,1.411647262740327313e-02
9.659165546045697104e-01,-1.386053906025892790e-02,-3.580528497662331666e-02,1.780953241886297889e+00,-9.472647918050698668e-02,-4.233107194521389810e-02,-4.454533861671503003e-02,3.983953222548829165e-02,3.250915594312342449e-02,-1.631553224636062005e-02,-2.252242271101008442e-02,4.563260189869456696e+00,4.977073886082401810e-02,-1.571920696650487559e-02,2.174936144306236940e+00,-3.458885571552247740e+00,-1.316256167568921498e+00,3.768191969465839009e+00,7.098784014181203431e-03,-8.122777134993274667e-03
1.194928775514378039e+00,-7.917080211591930039e-02,9.675021650885681779e-02,4.178138608801253540e+00,-3.780337480560862912e-02,-2.720340142819680646e-02,2.775401734105409357e-02,9.034368849592543105e-03,4.502816078499562169e-02,1.415271417667127163e-02,-4.795845005838351993e-02,5.280722542190865454e+00,-1.578365195975537510e-02,4.991786266697255392e-02,-2.146591741053596181e+00,1.943372953702615646e+00,2.761134956535075347e+00,-3.316729819479986574e+00,-2.289796853156991427e-03,-1.260204864724623168e-02
9.984361814667256363e-01,2.787840277540290512e-02,-3.833253137361242180e-03,4.021810863016803239e+00,-3.926323286953917191e-02,-2.478263398290658781e-03,5.744259549813737764e-03,1.476855855385286742e-02,4.906957271426241884e-02,-4.151168151855805233e-02,-8.126174223666980667e-03,-3.678638943448502729e+00,2.457153342414766795e-02,1.908304835668432620e-02,-5.012734711230105944e+00,-3.483654032350418817e+00,1.677159043633396962e+00,-7.070414992895226902e+00,-1.087550447549631011e-02,-1.152540390100360163e-02
8.732912258715296305e-01,5.032970221824967227e-02,8.153099049056189429e-02,4.807543538696419816e+00,-9.174091239121535957e-02,4.097984855149527927e-02,-8.724167258815432313e-04,1.023474033845311881e-02,1.500453705195026188e-03,-3.997432891439785252e-02,3.008325336403036565e-02,-6.462350051032874632e-01,-2.743691628820885825e-02,-4.246248258338752163e-02,-6.818698641239086200e+00,-4.565955182245742705e+00,-1.189876708885174494e+00,-1.040345138457681173e+00,3.520839153200569852e-03,-4.644198388484795104e-03
1.106400157386764338e+00,9.718581089335956436e-02,1.785382490975240266e-02,-9.056780147345140364e-01,-8.961761346527062633e-02,7.693616710145491366e-03,1.438706904496038497e-02,3.889202569013033850e-02,-2.644909933766967022e-02,-3.362160884211913559e-02,4.813115159354180994e-02,2.486588206715643068e+00,4.555039296034266161e-02,2.175023031014754193e-02,2.606267615649793257e+00,-2.842375783170792758e+00,-5.704232878022267528e+00,6.410796607410471637e+00,-1.245996708150303930e-02,7.441237157878390768e-03
9.000009466544353076e-01,1.645143620411212981e-02,9.578729772228475325e-02,5.171717830572184482e+00,9.177965803450788274e-03,3.591639539594179698e-02,-2.678309736922186712e-02,3.477265132973204886e-02,-9.283513944982516031e-03,-4.213988246535169124e-02,3.239534616898807895e-02,3.061140406840280548e+00,-1.904837817431839428e-02,4.810715510058778677e-02,9.731089623204631778e-01,-5.683777955768885448e+00,-3.838072208327897528e+00,-3.569232166271277151e+00,-1.075080475495573951e-02,1.227748535153811230e-02
1.161878405196477448e+00,-8.470502957630153540e-02,4.090696228737406015e-02,-4.210449083695113615e+00,3.427199736504882299e-02,2.752439954490590313e-02,-4.201440728023736471e-02,-8.158911151406343654e-03,4.068343350461189889e-03,1.743841750766568499e-02,3.171492541775589036e-02,-1.790036182741740589e+00,3.828213814315732655e-02,-1.228355985502214975e-02,7.819406716093846299e+00,-5.256087496055851460e+00,-6.875328847381705799e+00,4.380433807029238125e+00,3.449433199537964290e-04,-7.647939722748040535e-03
1.185956579622600593e+00,-1.651562199801015485e-02,5.938378552161979740e-02,-1.359292963169187018e+00,1.050876343826126491e-03,-3.630441534546762633e-02,-7.964607691688621594e-03,-2.928409288747539987e-02,-3.908199404913251240e-02,-2.428113489872375796e-02,1.879380334639278727e-02,-2.689146493977142782e+00,1.097132404905163533e-02,-4.697118365508733823e-02,-6.837501091243876061e-01,8.583202390511424085e-02,4.010132733463187549e-01,5.017939086178653696e+00,-2.212394943887412146e-03,-1.690548517151856112e-03
8.328032415348731732e-01,7.450291861796898285e-02,9.606022097075614385e-02,-5.110638182317384093e+00,-3.472837119546863527e-02,-4.317602108615180984e-02,2.375887615792436625e-02,-2.395919527177055308e-02,8.844510529443502800e-03,3.324781124624874573e-02,-2.051474323706533806e-02,-4.177350312010839062e+00,-1.607350244102099396e-02,2.094792685747595695e-02,7.882523042905706490e+00,3.292365655010961234e+00,5.925055239074161761e+00,-4.250066537370871700e+00,1.079595441668615950e-02,4.196874758667624994e-03
1.115377110816677675e+00,-9.542204004842087806e-02,5.660949676474727466e-02,9.280882541380854889e-01,-8.376788378746669039e-03,-1.901206460244950908e-02,9.855346400243381044e-03,1.836195687460315251e-02,3.467814888011558350e-02,3.404948201329198454e-02,-2.119276266392448177e-02,-3.166366702088767582e+00,4.172887626180614429e-02,-2.698370478061906663e-02,3.549257254688242824e+00,-1.222347606439514678e+00,3.375892541202349051e+00,6.248526141624209274e+00,-4.993265022684913179e-03,-2.677536052210865297e-03
9.041317261795794868e-01,7.656183326172935621e-02,-1.959307970182380676e-02,3.713088898105141311e-01,-2.700269517337965108e-02,-3.521950499037138083e-02,-2.901849578466610124e-02,-1.806844487816460648e-02,-2.873419847298529575e-02,-9.501236916840502533e-03,3.651495478070269918e-02,-2.908701472071992811e-01,3.146286838274164888e-02,-1.564864545256644535e-04,-2.136616048207057972e+00,-5.622673495624475493e+00,4.913163349421393988e+00,5.414409876305565916e-01,2.424242688206994928e-03,2.559756728902420897e-03
8.401285780491145605e-01,7.125287356975121278e-02,-6.852809429061074153e-02,-1.266049837832193603e+00,-6.635472580521946384e-02,-4.477606489552469343e-02,3.447600944940182321e-02,3.327591737504589919e-03,3.436675106429966375e-02,1.364345089711783976e-02,-1.796737732687190420e-02,-5.012939808538678932e+00,-3.875131013448220030e-02,-5.505004126371101925e-03,-4.020167655551176722e-02,7.807565074791526172e+00,-1.616466267901028431e+00,7.891461683950121042e+00,-3.988659110527582180e-03,1.462864318993050555e-02
8.137967638575067664e-01,5.927999466627581482e-02,8.192077226717550675e-02,7.296647600456354965e+00,7.654027228676460459e-02,-4.435160384018005386e-04,4.483841756755294061e-02,4.687220127425914540e-02,3.700839749550202673e-02,-7.955163678056952070e-03,3.410081805509550257e-02,-5.141524311643649980e+00,3.299955776227703197e-02,2.611529493743759700e-02,-3.513534083652615436e+00,8.091742245394080157e-01,-2.505815780595987974e+00,-7.112125377108950985e+00,-8.947742038829666761e-03,1.137296410295340204e-02
1.120350896208535119e+00,-6.323163621396828138e-02,8.377920440780931011e-02,-2.738590734877195843e+00,-9.305032569629972938e-03,-3.752996872390084587e-02,-3.319426058103223942e-03,9.576049555257190593e-03,-5.788893613296750007e-03,2.584115638533066028e-02,7.929772091887610230e-03,-2.591197015888253574e+00,-4.919928013524468846e-02,4.595100735071715181e-02,7.134586229771096910e+00,-7.501346443180880286e+00,-3.781537154913159782e+00,1.301223700635141256e-01,-1.141647579730549478e-02,-1.118224637158300207e-02
1.015996515733267991e+00,-8.662235758300561306e-02,-5.000167343550276922e-02,1.398873491894381260e+00,2.004615420219975352e-02,-1.591750658288839521e-02,-2.139573661823393133e-02,5.951149930407129141e-03,1.943483810592093464e-02,1.260816266678199682e-02,-4.491215567920246038e-02,5.746168246364403487e+00,3.886091880248900010e-02,1.180141135606875558e-02,1.585210680620575019e+00,6.008003961495903766e+00,-6.613696061076753452e+00,-3.083628077792042177e-01,-5.714244985467532498e-03,-7.883021701991583391e-03
8.827689507723294193e-01,3.880059761292423137e-02,-5.383027743034618506e-02,1.211112996181951118e+00,-6.462539255256645465e-02,2.988750299365940111e-03,-3.347116679559322683e-03,-2.503349811809141290e-02,-1.333564595114659218e-02,5.504933174199901080e-03,-4.927610900585491921e-02,4.931454862380627802e+00,4.831437238536583079e-02,-7.901260742415469607e-03,1.624834713017961008e+00,7.900106986503921291e+00,2.493374736781118983e+00,-5.175688131711325468e+00,-2.528533933913477277e-03,-1.410287063937425318e-02
9.293153071237001406e-01,-3.425407280846985703e-02,-7.486681705794642760e-02,-2.657606992057205630e+00,-4.992142986661636528e-02,-7.633719406247518879e-03,4.073393903439691266e-02,2.602950797402357741e-02,3.600744739291852903e-02,1.682339331991630771e-02,3.179458364580466101e-02,3.834107728138725690e+00,1.853939329588191742e-02,4.425539406257880670e-03,6.792225365707240670e+00,2.968507528754967595e+00,2.607829704287235373e+00,-4.007054775213266140e+00,3.924744558188647189e-03,5.329798333414532269e-03
9.325931270758015534e-01,-6.230854866958930594e-02,3.673308743973663359e-02,-6.720663057168557941e+00,3.509153432518011262e-02,-3.478380126219754453e-02,-9.382666908708606202e-04,-9.418477134347125190e-03,4.587044846997682945e-02,3.898583521833999532e-02,-4.584467481683970891e-02,1.468039557749946766e+00,2.521200456178597504e-02,-2.590773894144825576e-02,-7.519200365862447555e+00,-1.709351952937812058e-01,9.817976814030746624e-01,-1.816564722512683971e+00,1.022088304433944016e-02,1.072334966672707293e-02
1.111090068606132242e+00,1.802048028884861708e-02,-8.221873564014409164e-02,5.106669170713503902e+00,4.886996302074148035e-03,9.644479302174789603e-03,2.672104396322609599e-02,-4.669347078731657386e-03,-4.373367430439097092e-02,-1.799799161378023288e-02,3.787699074435077473e-02,-7.807108317946914511e+00,-9.469134503929964308e-03,-2.392541522531377307e-02,-4.388949471265560121e+00,1.422076782610997014e-01,3.440079339643643763e+00,5.825922672972307481e+00,-1.142501167571524472e-02,-7.085335503880732175e-03
1.192757853685163072e+00,5.569903572687295856e-02,3.378817898125002772e-02,4.263666845888884893e+00,3.340604958476295350e-03,2.453472438238110676e-02,-2.700849155546281022e-02,1.726013688530644852e-02,4.240444367693739502e-03,2.640308448551882681e-02,3.478459908568425074e-02,-4.389653042876474842e+00,-1.486177134563702179e-02,-1.064691138244522328e-02,1.902910690439810537e+00,-6.275395339066154321e+00,-5.061383279642530653e+00,-4.582952164655864635e-01,-8.799299873705819508e-03,-5.938600325570343730e-03
8.253620142125277503e-01,-3.007130991780029849e-02,5.421316860505767665e-02,-1.056263528655897233e+00,-4.153046237357552184e-02,7.946091131292763732e-03,3.496287422352746532e-02,1.946877525394001551e-02,1.286022172218570514e-06,4.099915101488166291e-02,2.228831370554920643e-02,2.623876019972428253e+00,-3.642919657129681243e-02,-2.041049373013786861e-02,-3.830353994758571190e+00,7.823592186234598955e+00,4.294669400620165334e+00,3.014130464339048743e+00,-8.772122731422749009e-04,-8.369867938828653292e-04
9.366545107565624750e-01,7.385196924063372470e-02,-9.624911564029801914e-02,-4.633787066486213746e+00,-7.283799325720935469e-02,-4.467977324979430231e-03,-3.290432922567290697e-02,4.192855501111707184e-02,4.953337047114984848e-02,3.326747316870326543e-02,6.975583505718807587e-03,2.154917232349756517e+00,3.554547699243862380e-03,2.413887326643107678e-02,-7.513062288850616000e+00,7.135684954652898426e+00,1.152949529451875677e+00,-5.037336438358632762e+00,1.015760416110094398e-02,4.023281654923983180e-03
8.379685401146321766e-01,3.047987429762807898e-02,6.519880107620354415e-02,2.675796824100810767e+00,-5.363455797624516741e-02,2.607031975776176458e-02,4.691533091139382661e-02,-3.016184179029858525e-02,-3.130586274956696780e-02,-2.655350384164423261e-03,-4.768320659603975109e-03,-6.667970419108764091e+00,-1.998472053926384634e-02,-3.587140758268204943e-02,-5.284162916736708127e+00,5.035266021829267302e+00,-4.765525712630774180e+00,-1.261657423313431892e+00,1.257843347414244230e-02,-2.978165649641838220e-03
8.679631970698993282e-01,1.327147503043737964e-02,-6.789879123049971654e-02,5.151896286935551572e+00,-8.862843679995734136e-02,-6.528167997938316702e-03,4.286077112723528371e-02,-2.946313421151185510e-02,4.676714318313400509e-02,3.486957203734999955e-02,4.509946375302824328e-02,6.772792245444080095e+00,-2.857984688057178119e-02,2.464294249608510456e-02,2.544455527214999790e+00,-4.260866071528482735e+00,-4.233180349833361333e+00,2.326040038933676612e-01,-1.294372816196367494e-02,-3.134090176025254235e-03
1.193277353736692081e+00,8.275310135334368322e-02,-6.816806582661416591e-02,-4.827424852356408280e+00,-7.662033381518072728e-02,3.405034233849087155e-02,1.760054224849086357e-02,1.843047062571426253e-02,-1.297058894755450525e-02,-3.535426124129860403e-02,-3.316564878906972519e-02,-7.654239932250650469e+00,-4.908878876429696725e-02,-3.036941734998991477e-02,3.273887110150864643e+00,3.529224295865116545e+00,1.957216017942633002e+00,-3.770433391104928589e+00,1.283746530858702502e-02,-2.369172945258306642e-03
8.125271345245608234e-01,3.662740510255640958e-03,7.084862190140775451e-03,1.844338625506534157e-01,-5.845884742556520242e-02,4.986422423261742398e-02,-3.664490989016247480e-02,4.460615339279741520e-02,4.120648494400296069e-02,-2.701446641112736913e-02,-1.323513705256817302e-02,-5.873651437276757648e+00,4.744619144570653979e-02,-2.789412172818342070e-02,5.597604189732971136e+00,6.703830899867597282e+00,-1.046979092648239629e+00,-3.365228310337940343e+00,-1.865069651594971137e-03,-2.532445512056233708e-03
8.508591386456825223e-01,-9.021079787335617439e-02,3.075367034568593505e-02,5.711405647283648079e+00,7.701113561802827578e-02,-3.332559535931971240e-02,8.691071414876280765e-03,-1.292763027446657692e-02,-1.695017595433799540e-03,4.706027458437678224e-02,2.540253740025334717e-02,5.155784663164391546e+00,-2.456459221820284089e-02,-3.029163530030186749e-02,6.416889742572559285e+00,4.517807064699775665e+00,-2.007971564623311167e+00,-5.275263054868316814e+00,-6.740099675682327193e-03,-1.145498062239088365e-02
9.029546814247583209e-01,-3.320782770251962113e-02,1.305751292355369908e-03,4.239434305713526641e+00,7.643034829913439299e-02,1.959140095610407972e-02,-2.779901823765242030e-02,2.191395455875953802e-02,3.865162809477322436e-02,1.972829428560404774e-02,-2.834115298867269372e-03,-7.249113786524057801e+00,-3.344457799546511623e-02,4.731315778640358960e-02,1.410374913547354225e-01,7.559799766078048933e+00,-4.986070893696068040e+00,1.870276983911354662e+00,4.952899036834866944e-03,-7.297932969180746972e-03
8.942069888638322084e-01,2.700785171654632166e-02,-4.081280180941378177e-02,2.611704209779441399e+00,-4.859608401750499518e-02,9.874159591611975095e-03,1.228103854815382201e-02,3.668816716270399680e-02,-2.859068736743919370e-02,-1.213008293907408275e-02,4.185546318154868828e-02,-6.397180604252142189e+00,6.425598597309248317e-03,-1.140226271797893653e-02,1.145620548211999434e+00,5.407493237820414578e+00,-5.819208027134777694e+00,-6.525086416424676017e+00,1.181127941112277042e-02,1.034470150066169394e-02
1.020458833225712292e+00,-5.056531178091797085e-02,9.432456446994902377e-02,-3.548689940537137488e-01,-1.914613935569038639e-02,-3.125987422667036997e-02,-4.786275721373931674e-02,3.977007516059428982e-02,-4.130744808135137364e-02,-4.202287815603572563e-02,3.548693775134702244e-02,-2.017378828873177099e+00,-1.803887331195269672e-02,-4.438632708557779805e-02,5.290891093662549949e+00,-4.488368748159288657e+00,-5.591463338856964782e+00,4.283577221895299658e+00,9.472373553160500989e-03,-2.659137783797038343e-03
