car_size,car_width,car_len,ramp_angle,front_bumper_length,wind_screen_x,wind_screen_z,side_mirrors_x,side_mirrors_z,rear_window_x,rear_window_z,trunklid_angle,trunklid_x,trunklid_z,diffusor_angle,car_green_house_angle,car_front_hood_angle,car_air_intake_angle,tires_diameter,tires_width
1.042700964778240591e+00,-7.556572156112162375e-04,9.750262727196923329e-03,3.373704337721136426e+00,-5.782624874109687507e-02,-1.819637087811597914e-02,2.538347096920059998e-02,6.111528256253585811e-03,6.691032413517053468e-03,-3.175538940704961122e-02,-2.290935305220575050e-02,7.518080792957631431e+00,4.163600649241221141e-02,3.972718691139942582e-02,-8.052687441387877954e-01,6.471539440964029666e+00,3.216704196300742780e+00,4.329062084247109254e+00,1.958082397419593640e-04,1.588353238074134005e-03
1.000921914180327610e+00,3.456215533028489384e-02,9.639334929229850801e-02,-1.202957839336860957e+00,-7.029343931123428757e-02,-4.535353167712594114e-02,-2.594064469822070576e-02,1.297887987104262564e-02,-4.297266559382798695e-02,-2.982511819037267017e-02,-4.587412164906864986e-02,-4.632652580841821077e+00,1.235048688824043339e-02,-5.444657712758566026e-04,1.071138088096496688e+00,-6.919531291655786731e+00,-2.686437217372848352e+00,1.892958503924976554e+00,4.126393670057099117e-04,-1.208627594341603675e-02
9.013769681013016344e-01,-1.545614062746406003e-02,8.352083056305942277e-03,-4.998798277566073978e+00,4.061601448167856399e-02,-4.252326125287807929e-02,-1.106619997462977845e-02,-4.003532808679256816e-02,2.005902948034138378e-02,-2.745697144372601095e-02,-1.851559906846535208e-02,-2.687551322656396735e+00,-9.936442526515855411e-03,-4.575007159778003013e-02,-2.098813432868317008e+00,2.818378103808255375e+00,4.985202612519383791e+00,2.364750942962459135e-01,9.279658596025969555e-03,8.587346828714734898e-03
8.147725217028807254e-01,-4.242470250651581010e-03,-4.883687342873419684e-02,-6.925898591881745503e+00,4.984292509821491857e-03,-4.472444021551445076e-02,3.333122150973868991e-02,-8.815543587973109774e-03,-3.647782967730074655e-02,-3.028905134307149569e-02,3.423325308387568933e-02,-5.566056459755285957e+00,1.036080662478221226e-02,3.375340459490010214e-02,-6.864114819034432102e+00,-3.232159924144117014e+00,-7.422754323229820983e-01,-3.516496768552187291e+00,2.800191753847153589e-03,-1.037838176544444990e-02
1.169658258802498629e+00,-6.416482370368477295e-02,9.122745564155057552e-02,-3.223789725382856020e+00,-3.199746145594686841e-02,-1.624160761935911079e-02,-4.699411824156032869e-02,2.928888840583059039e-02,2.463074502616328931e-02,3.111376912320466814e-02,1.786971253805244575e-02,5.971603394852841973e+00,1.858002872137512473e-03,-3.398212161376222562e-03,3.030271823876073967e-01,8.662116826037333794e-01,-1.561175610234769806e+00,-2.796413631236051245e+00,-7.703909338682156209e-03,-9.712124722959739748e-04
1.137930366153106165e+00,4.690057711039966049e-02,-4.190965924208048254e-03,1.175075065239571614e+00,-3.814800872323523273e-02,-3.173148214953655510e-02,2.757701164682822836e-02,1.671746469892376741e-03,-2.626681272290534372e-02,3.320814367542000711e-02,-1.483409549348813083e-02,4.663418740238759241e+00,-2.563939978861773383e-02,-1.762921988965926445e-02,-6.923558968779275347e+00,-3.189144153240544455e+00,4.952064160677862148e+00,7.862323907711306958e+00,1.207298430499546479e-03,7.293611497223299184e-03
1.170641462105749486e+00,-5.300611619539188912e-02,-9.822294471276267480e-02,6.805591542544735972e+00,-8.634975365160589555e-02,8.939845921096069292e-03,-1.337172326736884437e-02,1.670301039268347332e-02,-3.806483686468198346e-02,-5.327298389385656807e-03,7.255052700574013413e-04,-1.437902055826254966e+00,-8.343376903554397539e-03,-2.827596348649544927e-02,7.938046950113477607e-01,-4.347876558581010187e+00,-5.688070503939256284e+00,-7.871347041055368976e+00,-8.463781830907173009e-03,8.806921967396474232e-03
9.099382909246531703e-01,3.846876218153122418e-02,-2.438547590927250819e-02,-2.185879000290134044e+00,-5.157929832529691005e-02,3.591719545875779462e-02,-1.290376487059625987e-02,4.731827874429078706e-02,-1.693479554180708085e-02,1.216661029655777965e-02,-4.353730442411443691e-02,-7.800337821538429139e+00,2.215590348129341247e-02,-4.915671274918573252e-02,-2.111456031836633329e+00,3.112383973749443200e+00,4.411926466942020397e+00,7.960663302012305209e+00,7.291897487747894466e-03,-8.895657420711914481e-03
8.781778292304928124e-01,-2.975320140381258749e-02,9.103563609807271972e-02,7.264095214562324543e+00,2.997355754679728590e-02,-1.096253967253376510e-02,4.618078841234002363e-02,-5.754865857948508745e-03,-2.186735564402794360e-02,1.749916904236106796e-02,3.471332223468831524e-02,-4.026356215322454801e+00,1.806876305834148599e-02,3.194993577634248905e-02,-3.371782856313265242e+00,-2.219840279420363771e+00,3.501088373375297991e+00,2.597251678746058445e+00,-1.182181066131759127e-02,1.414939420662803676e-03
1.076937907705090236e+00,-4.780879398281490111e-02,3.281783292838413857e-02,-1.179772813561452693e+00,-1.371112167259902481e-02,1.183480716443838926e-02,-2.282808885663974163e-02,7.099228896610874917e-03,3.188801427753683304e-02,4.111521195679687657e-03,-4.880022092650854182e-02,6.165457428619475877e+00,-4.743133083314785003e-02,-3.266440417726043655e-02,-4.754978422585020681e+00,-7.733506140126250372e+00,1.408280305993695691e+00,-5.926279359125736335e+00,7.569354798041966204e-04,-2.067257274595210581e-04
9.524458749996931317e-01,6.529766246804097340e-03,4.009711583793179601e-02,5.124210705526035525e-01,4.988705143907953832e-02,-3.738468748159301525e-02,3.827106313084588374e-02,-2.228321168843042793e-02,-2.975742979013849127e-02,2.528163751367740186e-02,-2.551963869482067049e-02,-8.954812864182386534e-01,-1.562479150724177535e-02,2.388685025510055293e-02,4.290028405940919498e+00,7.327327468229013263e+00,7.138080518279425135e+00,6.541701592800084342e+00,-7.571283048206155046e-03,3.120298790817831874e-03
9.059363296350529948e-01,3.879152409218009079e-02,-4.415439639188852017e-02,-7.728747658570355838e+00,-7.156029977589926927e-02,2.846226679725417930e-02,-2.574441361301147563e-02,-2.559340779298256013e-02,-2.903935976337309807e-02,2.940768312520901373e-03,-4.319867087738857997e-02,1.522168944934479740e+00,3.547727703123797205e-02,5.776938559674663076e-03,5.244373834349341124e+00,-3.343138252263303301e+00,3.454181520142066475e+00,8.311150868897492217e-01,-3.580396152560238326e-03,-1.253469921838367383e-02
9.438464792711879214e-01,-8.952389515624110949e-02,-9.893157455888360041e-02,5.804517488383302393e+00,6.440061027212731770e-02,1.527031858958818877e-02,-2.725510117774224833e-02,-1.260878788663812033e-02,4.330593016482266189e-02,3.662701682810946824e-02,1.768916579860628502e-02,3.507108868599456031e+00,-4.551290195603292787e-02,9.023057770275219602e-03,-4.321020471129294549e+00,-2.654683880968592646e+00,7.482610646229526097e+00,-1.441049282781117213e+00,-4.232474719739223040e-03,-1.265886778429595530e-02
9.565741676125445458e-01,3.502587812294036262e-02,4.610013923142103343e-02,-4.091423911509307842e+00,-5.132217644145134483e-02,2.791330769485252106e-02,-2.664487440947517494e-02,4.604439024814997727e-02,-2.438201056280704659e-02,2.946532444624759550e-02,2.721709869171683172e-02,3.297223392820949783e+00,1.617771571854360879e-02,2.023204118998668533e-02,-6.613853939670216064e+00,-4.622002159566699575e+00,-7.993880163435580499e+00,9.054437151273706519e-01,-6.475341536717163678e-03,-6.960030915266899459e-03
8.849664964807472112e-01,-4.933029958695614448e-02,-9.879143018937781850e-02,7.954770905374004997e+00,-3.580032123454804371e-02,2.447822180195406705e-02,1.268103314611403187e-02,3.188029675920843464e-02,4.654996957328200180e-02,4.317562064042325398e-02,1.965656650170605202e-02,-1.983733457477278250e+00,-1.812397820839686119e-02,6.695470556577674814e-03,-4.472183430933421633e+00,6.662200116967280650e+00,5.029541926090159265e+00,4.291569673761614467e+00,6.617050395708657870e-03,2.862650214568645407e-03
9.031634323869490721e-01,-6.807046350564002757e-02,2.692070219962255928e-02,1.899227913547438362e+00,-3.076714832444177317e-03,-4.085167125031453905e-02,-4.983537031591053768e-02,1.359274579665015192e-02,-3.762533780512455905e-02,3.447349398448550095e-02,4.297119659912855549e-02,-7.551597979198636068e+00,3.475496174200412569e-03,-8.628253784220482614e-04,-4.884214631887665803e+00,2.947888319988093642e+00,5.312794964221950522e+00,3.132528583699542679e+00,1.996676794489872508e-04,-6.753487747551892642e-03
1.017187375906083879e+00,-7.982538639072944697e-03,-8.236875886500533150e-02,5.635865441614527072e+00,6.195411959244065403e-02,-1.578557861972221948e-02,-4.645695129495377995e-03,4.419895155067130044e-02,4.510747050657158697e-02,-4.780299579349581857e-02,-9.408108548050700404e-03,-6.752634563780759436e-01,-2.054378124893728799e-02,2.616089852748748612e-03,-7.967274753669890686e+00,-5.431955233036163122e+00,6.365781135729259077e+00,-5.838488291086859405e+00,-1.591298657072817702e-03,1.095492080948821598e-02
1.189020311524220608e+00,-9.215734991975316204e-02,-9.972593604274757051e-03,6.796816795083474361e+00,-9.640613520894319999e-02,1.469193826786399648e-02,2.337779245360990799e-02,2.844709768720310450e-03,-2.479698990768385361e-02,2.980635826913016762e-02,9.196374078865476864e-03,3.878502912819007165e+00,-2.410154425130561773e-02,4.742479590686372870e-02,4.804314486929008865e+00,1.606630739491428983e+00,7.377644062857751095e-01,6.157198908672178561e+00,6.078955251825826286e-03,-9.762599105634199581e-04
1.043051743591822955e+00,3.235985196588059276e-02,9.336452722527119330e-02,6.298175801112151362e-01,4.217125080519476543e-02,1.301016886771280689e-02,-2.750674394373933337e-02,-4.366048922303199936e-02,-5.026046934705118152e-03,-4.334015809203768665e-02,-4.199383570989926456e-02,5.657033875293635106e+00,-1.204631639109558783e-02,-4.282373665067326640e-04,2.586112688241009039e-01,-1.425092229576172542e-01,-4.440642699325955789e+00,-2.096078050665784787e+00,-5.028739640646848891e-04,1.442558045023660182e-02
9.617622428264002155e-01,-3.888026973501706313e-02,-2.333635400894254475e-02,-4.750290953489400891e+00,7.907216142962347760e-02,3.476572869221379591e-02,3.658037506886301082e-02,4.083707975993368378e-02,1.564840456770974497e-02,1.319345984582720455e-02,-8.196161662204340392e-03,6.388336607894180119e+00,4.303017468945698198e-02,3.459711615320761047e-02,4.876855229164190675e+00,2.294631298499062666e+00,-1.377159328578869690e-01,-2.791881403745096080e+00,3.967934577969305446e-03,5.698419625306885838e-06
8.376456357206882863e-01,-7.768791686293262388e-02,4.077744760087556597e-03,-7.709258465773260127e+00,5.213362989812217463e-02,-5.033831909848837660e-04,2.022316479603455952e-02,-4.223363421142714569e-02,2.550723149962318137e-03,1.384909043355035674e-02,3.841846777056134865e-02,4.479952065642718750e+00,-1.830422228289706882e-02,-4.903636616944388044e-02,-7.666057296883520777e+00,-2.067391524015292248e+00,3.037279167324943074e+00,7.634609366353455329e-01,-1.253073952596035941e-02,1.298461490899367049e-03
9.543636313162975338e-01,-7.796329245332354885e-02,-9.038315977256482225e-02,1.959083624999452766e+00,9.927284993246857092e-02,2.266051626805705432e-02,3.983346604762097454e-02,-3.134384434039326484e-02,1.814822293386501861e-02,3.526487145201123719e-02,-1.991524314327275391e-02,4.579529562580736624e+00,-1.999984885856357503e-02,-1.224172912312805617e-02,-5.637521880025207821e+00,-7.568537645054895791e-02,-7.458850051865162811e+00,-2.522875492809287579e+00,3.480790596874205542e-03,-1.106159984145230549e-02
9.722644319676392310e-01,3.377039612292326298e-02,3.577785265702354556e-02,-1.474281972413969299e+00,-7.665963112776630339e-02,2.651085334767057378e-02,-3.647616323251356291e-02,3.419043839610108604e-02,2.669626590001955568e-02,1.517087423692861647e-02,3.521819681361947063e-02,-5.030499735046106480e+00,2.840289806625932723e-02,4.460707183198849013e-02,-8.097334333634975678e-02,-7.897941453171819504e+00,2.553642834927321914e+00,4.574251571810838968e+00,9.877402647844377506e-03,1.489395545077317612e-02
1.191490875791227699e+00,-4.352298572935082988e-02,-4.644275842881371436e-02,-3.476369999445319436e+00,-8.845898560973926295e-02,-4.730970075069093617e-02,-1.303826071974510670e-03,2.398310054104882405e-02,-4.523271457481840147e-02,-5.498253577695608185e-04,9.305987284465869203e-03,2.293647006794328647e+00,1.829470105829175686e-02,4.555595198128729872e-02,1.118305375883661412e+00,-3.300431387556736595e+00,-2.314270577089445169e+00,-5.758850032614539316e+00,-9.057948201716913700e-03,-5.734864070532242480e-03
9.440746833130002624e-01,-5.096612493830912638e-02,1.170672232338765273e-02,4.211421913752987578e+00,5.810506991279620892e-02,8.387153150184664674e-04,-1.331926086223648303e-02,-3.538214076699140037e-02,7.516205939782319434e-03,-2.481021621163006716e-02,-4.154836884911203287e-02,-5.392258777116349933e-01,5.004368483258511691e-03,3.477358914259125189e-02,5.535534702557038500e+00,-5.282648904748459273e-01,-5.465332901961870604e+00,-1.426750241697343213e+00,-1.127739360369187094e-02,1.085842378507393541e-02
9.692131071414527010e-01,-4.532590005843566833e-02,-6.641420968831163174e-03,1.739232864445666493e+00,-1.588085436337476064e-02,9.293154380976179074e-03,-4.924818981400871931e-02,2.085470029840727491e-02,3.330763979848204437e-02,1.640108945807884633e-03,4.662085667539178635e-02,1.227226401365559383e+00,-3.886340248699288180e-02,-2.680884320547423372e-02,7.759251601264178788e-01,6.497759923295731710e-01,2.746146583460937762e+00,6.688226655665040710e+00,1.217346604176729012e-02,9.775317827616751554e-04
9.593373034469764304e-01,-6.522798600096296751e-02,2.760028046936188750e-02,3.446760183282647105e+00,6.506779867607753731e-03,3.784157530704088113e-03,-3.926178435668394029e-02,3.002047415144863673e-02,-2.451417167626667240e-02,-3.181378587025932014e-02,-3.489253269427838866e-03,-2.260868407023771454e+00,3.327673199596691000e-02,1.816280582013329870e-03,-6.485272756315183074e+00,-7.370481215982458423e+00,3.022836537386304201e+00,-1.975793685129159982e+00,9.011879015911276186e-04,7.541415394832079455e-03
1.134053320897337569e+00,-3.408652765333926304e-02,-9.986648608024456530e-02,-1.185553497466813155e+00,-5.096073880213043694e-02,2.332367568285878545e-02,2.114953182443786439e-02,-4.922226343478387778e-02,3.909311989789665542e-03,3.309412150081157689e-02,-5.140684877254088347e-03,2.370495335140081039e+00,-1.244657081320459102e-02,4.211932842580566605e-02,2.493286022189201034e+00,4.219694101931439789e+00,-8.976222197686229975e-01,3.779818469779813839e+00,-4.921262384640938056e-03,-4.369897738667883128e-03
1.072677582317461020e+00,3.294279630537147452e-02,-3.200110311226356252e-03,7.364627450759611449e+00,-6.058005893196811986e-02,-6.403539821679481159e-03,-4.832939603250796523e-02,-1.568799314176422266e-02,-4.301313956367857488e-02,-4.273576032834702776e-02,1.159138342976775288e-02,-7.560705952924404727e-01,-4.396906772957748233e-02,-3.884698376640043777e-02,4.798926461012884559e+00,2.006880838712840287e+00,-3.690293507991947664e+00,1.625321452604406858e-01,-3.204368560369380212e-03,3.840010447252913128e-04
